MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,57200.0,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Sev,Timberland,Norm,Norm,OneFam,One_Story,Average,Average,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Typical,Typical,CBlock,Typical,Typical,Av,BLQ,2.0,Rec,334.0,60.0,747.0,GasA,Typical,Y,SBrkr,1687.0,0.0,0.0,1687.0,1,0,1,0,3,1,Typical,7,Min1,2,Typical,Detchd,Unf,2,572.0,Typical,Typical,Dirt_Gravel,0.0,0.0,50.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,160000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88.0,11896.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Good,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,1258.0,1336.0,GasA,Excellent,Y,SBrkr,1346.0,0.0,0.0,1346.0,1,0,2,0,3,1,Good,6,Typ,1,Typical,Attchd,Fin,3,660.0,Typical,Typical,Paved,100.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,220000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73.0,9803.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Good,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1214.0,1214.0,GasA,Excellent,Y,SBrkr,1214.0,0.0,0.0,1214.0,0,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,520.0,Typical,Typical,Paved,0.0,25.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,1,2010,New,Partial,179781
Two_Story_1946_and_Newer,Residential_Low_Density,73.0,9802.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,384.0,384.0,GasA,Good,Y,SBrkr,744.0,700.0,0.0,1444.0,0,0,2,1,3,1,Typical,7,Typ,0,No_Fireplace,BuiltIn,Fin,2,400.0,Typical,Typical,Paved,100.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,174000
Two_Story_1946_and_Newer,Residential_Low_Density,92.0,12003.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2009,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,84.0,Good,Typical,PConc,Excellent,Typical,No,Unf,7.0,Unf,0.0,774.0,774.0,GasA,Excellent,Y,SBrkr,774.0,1194.0,0.0,1968.0,0,0,2,1,4,1,Excellent,8,Typ,1,Good,BuiltIn,Fin,3,680.0,Typical,Typical,Paved,0.0,75.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,New,Partial,269500
Two_Story_1946_and_Newer,Residential_Low_Density,80.0,11316.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Good,Average,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,193.0,817.0,GasA,Excellent,Y,SBrkr,824.0,1070.0,0.0,1894.0,1,0,2,1,4,1,Good,8,Typ,1,Good,BuiltIn,Fin,2,510.0,Typical,Typical,Paved,0.0,40.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,2,2010,WD ,Normal,214900
Two_Story_1946_and_Newer,Residential_Low_Density,85.0,14191.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,967.0,967.0,GasA,Excellent,Y,SBrkr,993.0,915.0,0.0,1908.0,0,0,2,1,4,1,Good,9,Typ,0,No_Fireplace,Attchd,Fin,2,431.0,Typical,Typical,Paved,135.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,202900
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,89.0,13214.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Excellent,Average,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Excellent,Typical,PConc,Excellent,Typical,Gd,Unf,7.0,Unf,0.0,2002.0,2002.0,GasA,Excellent,Y,SBrkr,2018.0,0.0,0.0,2018.0,0,0,2,0,3,1,Excellent,10,Typ,1,Good,Attchd,Fin,3,746.0,Typical,Typical,Paved,144.0,76.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,378500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85.0,15300.0,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Average,1965,1977,Hip,CompShg,Plywood,HdBoard,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,1026.0,1068.0,GasA,Typical,Y,SBrkr,1264.0,0.0,0.0,1264.0,1,0,1,0,2,1,Typical,7,Typ,1,Typical,Attchd,Unf,2,528.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,169000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,93.0,10114.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Excellent,Typical,Av,Unf,7.0,Unf,0.0,1430.0,1430.0,GasA,Excellent,Y,SBrkr,1430.0,0.0,0.0,1430.0,0,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,624.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010,WD ,Normal,173500
Duplex_All_Styles_and_Ages,Residential_Low_Density,94.0,9400.0,Pave,No_Alley_Access,Regular,Low,AllPub,Corner,Gtl,Mitchell,Norm,Norm,Duplex,Two_Story,Above_Average,Average,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,Typical,Typical,CBlock,Typical,Typical,Av,Unf,7.0,Unf,0.0,912.0,912.0,GasA,Typical,Y,SBrkr,912.0,912.0,0.0,1824.0,0,0,2,2,4,2,Typical,8,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,128.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,139000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,11875.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1344.0,1344.0,GasA,Excellent,Y,SBrkr,1344.0,0.0,0.0,1344.0,0,0,2,0,3,1,Typical,7,Typ,1,Good,Attchd,Unf,2,686.0,Typical,Typical,Paved,328.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,166500
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,0.0,1974.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,Two_Story,Below_Average,Average,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2.0,Unf,0.0,212.0,546.0,GasA,Typical,Y,SBrkr,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,1,286.0,Typical,Typical,Paved,120.0,96.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,83500
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,31.0,2394.0,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Mod,Meadow_Village,Norm,Norm,Twnhs,One_Story,Average,Above_Average,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,Typical,Typical,CBlock,Good,Typical,Gd,GLQ,3.0,Unf,0.0,30.0,945.0,GasA,Excellent,Y,SBrkr,945.0,0.0,0.0,945.0,1,1,1,0,2,1,Typical,5,Typ,1,Poor,Attchd,RFn,1,253.0,Typical,Typical,Paved,174.0,0.0,56.0,0.0,108.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,119500
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,36.0,2592.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,Two_Story,Average,Fair,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,Typical,Typical,CBlock,Good,Typical,No,Rec,6.0,BLQ,232.0,175.0,536.0,GasA,Typical,Y,SBrkr,536.0,576.0,0.0,1112.0,0,0,1,1,3,1,Typical,4,Typ,0,No_Fireplace,Attchd,Unf,1,336.0,Typical,Typical,Paved,182.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,85000
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21.0,1476.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Below_Average,Good,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,GLQ,3.0,Unf,0.0,370.0,546.0,GasA,Excellent,Y,SBrkr,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,200.0,26.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010,WD ,Normal,76000
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,21.0,1491.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,SFoyer,Below_Average,Above_Average,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,Typical,Typical,CBlock,Good,Typical,Av,LwQ,4.0,GLQ,480.0,0.0,630.0,GasA,Excellent,Y,SBrkr,630.0,0.0,0.0,630.0,1,0,1,0,1,1,Typical,3,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,96.0,24.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,5,2010,WD ,Normal,75500
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21.0,1900.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,Two_Story,Below_Average,Below_Average,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,Unf,7.0,Unf,0.0,546.0,546.0,GasA,Excellent,Y,SBrkr,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0.0,No_Garage,No_Garage,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,88250
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21.0,1890.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,TwnhsE,Two_Story,Below_Average,Above_Average,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,252.0,546.0,GasA,Typical,Y,SBrkr,546.0,546.0,0.0,1092.0,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,286.0,Typical,Typical,Paved,0.0,0.0,64.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,WD ,Normal,85500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,50.0,6953.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Good,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Good,CBlock,Typical,Typical,No,ALQ,1.0,Unf,0.0,395.0,864.0,GasA,Excellent,Y,SBrkr,874.0,0.0,0.0,874.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,352.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2010,ConLD,Normal,130000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,26142.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Good,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,Typical,Typical,CBlock,Typical,Typical,No,Rec,6.0,Unf,0.0,595.0,1188.0,GasA,Typical,Y,SBrkr,1188.0,0.0,0.0,1188.0,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,312.0,Typical,Typical,Partial_Pavement,261.0,39.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,157900
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76.0,12887.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Good,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,CBlock,Good,Typical,Mn,Rec,6.0,GLQ,590.0,36.0,833.0,GasA,Typical,Y,SBrkr,833.0,0.0,0.0,833.0,1,0,1,0,2,1,Good,5,Typ,0,No_Fireplace,Attchd,Unf,2,495.0,Typical,Typical,Paved,431.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,4,2010,WD ,Normal,149900
Duplex_All_Styles_and_Ages,Residential_Low_Density,70.0,7700.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,Duplex,Two_Story,Average,Poor,1985,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Poor,PConc,Typical,Typical,No,Unf,7.0,Unf,0.0,1216.0,1216.0,GasA,Good,Y,SBrkr,1216.0,1216.0,0.0,2432.0,0,0,4,2,4,2,Typical,10,Typ,0,No_Fireplace,Attchd,Unf,2,616.0,Typical,Fair,Paved,200.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,600.0,2,2010,WD ,Normal,159000
Two_Story_1946_and_Newer,Residential_Low_Density,63.0,10475.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Average,Average,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,PConc,Good,Typical,No,Rec,6.0,Unf,0.0,166.0,624.0,GasA,Good,Y,SBrkr,624.0,650.0,0.0,1274.0,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,576.0,Typical,Typical,Paved,22.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Wood,None,0.0,3,2010,WD ,Normal,136000
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,68.0,10544.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Mod,Mitchell,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,Typical,Typical,CBlock,Typical,Typical,Av,BLQ,2.0,Unf,0.0,388.0,864.0,GasA,Typical,Y,SBrkr,864.0,615.0,0.0,1479.0,0,0,2,0,5,1,Typical,8,Typ,0,No_Fireplace,Attchd,Fin,1,275.0,Typical,Typical,Paved,287.0,0.0,280.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,4,2010,WD ,Normal,161000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,76.0,9892.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,Mitchell,Norm,Norm,OneFam,One_Story,Very_Good,Average,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Good,Good,PConc,Good,Good,Gd,GLQ,3.0,LwQ,284.0,54.0,1679.0,GasA,Excellent,Y,SBrkr,1803.0,0.0,0.0,1803.0,1,1,2,1,3,1,Good,6,Typ,2,Typical,Attchd,Unf,2,482.0,Typical,Typical,Paved,129.0,64.0,222.0,0.0,0.0,0.0,No_Pool,Good_Wood,None,0.0,2,2010,WD ,Normal,285000
Two_Story_1946_and_Newer,Residential_Low_Density,74.0,12961.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good,Good,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,208.0,1152.0,GasA,Excellent,Y,SBrkr,1152.0,645.0,0.0,1797.0,1,0,2,1,3,1,Good,7,Typ,1,Fair,Attchd,Fin,2,616.0,Typical,Typical,Paved,162.0,312.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,3,2010,WD ,Normal,231000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74.0,13008.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,Typical,Typical,CBlock,Fair,Fair,No,Rec,6.0,Unf,0.0,318.0,882.0,GasA,Typical,Y,SBrkr,882.0,0.0,0.0,882.0,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,502.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2009,WD ,Normal,124500
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85.0,10200.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,440.0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,4.0,Unf,0.0,590.0,1434.0,GasA,Typical,Y,SBrkr,1434.0,0.0,0.0,1434.0,1,0,2,0,4,1,Typical,7,Typ,1,Good,Attchd,RFn,2,528.0,Typical,Typical,Paved,80.0,21.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,6,2009,WD ,Normal,157000
Split_or_Multilevel,Residential_Low_Density,75.0,13860.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Very_Good,Good,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,Good,Typical,CBlock,Good,Typical,Gd,GLQ,3.0,Unf,0.0,542.0,1952.0,GasA,Good,Y,SBrkr,2000.0,704.0,0.0,2704.0,1,0,2,1,4,1,Excellent,9,Typ,3,Typical,Attchd,Fin,2,538.0,Typical,Typical,Paved,269.0,111.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,None,0.0,7,2009,WD ,Normal,345000
Two_Story_1946_and_Newer,Residential_Low_Density,88.0,10179.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Typical,Typical,PConc,Good,Typical,No,ALQ,1.0,Unf,0.0,98.0,945.0,GasA,Excellent,Y,SBrkr,945.0,663.0,0.0,1608.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,Fin,2,470.0,Typical,Typical,Paved,252.0,30.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2009,WD ,Normal,189500
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,11792.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Good,Typical,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,158.0,1008.0,GasA,Excellent,Y,SBrkr,1008.0,1275.0,0.0,2283.0,0,0,2,1,4,1,Good,9,Typ,1,Good,BuiltIn,Fin,3,632.0,Typical,Typical,Paved,120.0,46.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,8,2009,WD ,Normal,270000
Split_or_Multilevel,Residential_Low_Density,60.0,8400.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,100.0,384.0,GasA,Good,Y,SBrkr,958.0,670.0,0.0,1628.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,BuiltIn,Fin,2,390.0,Typical,Typical,Paved,48.0,72.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,490.0,6,2009,WD ,Normal,189000
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,42.0,14892.0,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Excellent,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3.0,Unf,0.0,426.0,1746.0,GasA,Excellent,Y,SBrkr,1746.0,0.0,0.0,1746.0,1,0,2,0,3,1,Excellent,7,Typ,2,Good,Attchd,Fin,3,758.0,Typical,Typical,Paved,201.0,39.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2009,WD ,Normal,377500
Split_or_Multilevel,Residential_Low_Density,0.0,8530.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,Typical,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,384.0,384.0,GasA,Good,Y,SBrkr,804.0,670.0,0.0,1474.0,0,0,2,1,3,1,Typical,7,Typ,1,Typical,BuiltIn,Fin,2,400.0,Typical,Typical,Paved,120.0,72.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,Shed,700.0,5,2009,WD ,Normal,168500
One_Story_PUD_1946_and_Newer,Residential_Low_Density,28.0,7296.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3.0,Unf,0.0,243.0,2208.0,GasA,Excellent,Y,SBrkr,2522.0,0.0,0.0,2522.0,1,0,2,0,1,1,Good,8,Typ,1,Good,Attchd,Fin,2,564.0,Typical,Typical,Paved,182.0,57.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,11,2009,WD ,Normal,375000
One_Story_PUD_1946_and_Newer,Residential_Low_Density,40.0,5664.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,343.0,1501.0,GasA,Excellent,Y,SBrkr,1659.0,0.0,0.0,1659.0,1,0,2,0,2,1,Excellent,5,Typ,1,Excellent,Attchd,Fin,2,499.0,Typical,Typical,Paved,212.0,59.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,10,2009,WD ,Normal,278000
One_Story_PUD_1946_and_Newer,Residential_Low_Density,61.0,7380.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,OneFam,One_Story,Very_Good,Average,1998,1998,Gable,CompShg,CemntBd,CmentBd,None,0.0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,1077.0,1418.0,GasA,Excellent,Y,SBrkr,1478.0,0.0,0.0,1478.0,1,0,2,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,Fin,2,495.0,Typical,Typical,Paved,168.0,43.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,7,2009,WD ,Normal,240000
One_Story_PUD_1946_and_Newer,Residential_Low_Density,57.0,8013.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,846.0,1587.0,GasA,Excellent,Y,SBrkr,1734.0,0.0,0.0,1734.0,1,0,2,0,2,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,528.0,Typical,Typical,Paved,52.0,50.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,None,0.0,9,2009,WD ,Normal,239500
