% This dataset is synthetic.  It was generated by David Coleman
% at RCA Laboratories in Princeton, N.J.  For convenience, we will
% refer to it as the POLLEN DATA.  The first three variables are the
% lengths of geometric features observed sampled pollen grains - in the
% x, y, and z dimensions: a "ridge" along x, a "nub" in the y
% direction, and a "crack" in along the z dimension.  The fourth
% variable is pollen grain weight, and the fifth is density.
% 
% There are 3848 observations, in random order (for people whose
% software packages cannot handle this much data, it is recommended
% that the data be sampled).  The dataset is broken up into eight 
% pieces, POLLEN1.DAT - POLLEN8.DAT, each with 481 observations.  
% We will call the variables:
% 
% 1. RIDGE
% 2. NUB
% 3. CRACK
% 4. WEIGHT
% 5. DENSITY
% 
% 6. OBSERVATION NUMBER (for convenience)
% 
% The data analyst is advised that there is more than one "feature" to
% these data.  Each feature can be observed through various graphical
% techniques, but analytic methods, as well, can help "crack" the
% dataset.
%
% Additional Info:
%
%    I no longer have the description handed out during the JSM, but can
% tell you how I generated the data, in minitab.
% 
% 1. Part A was generated: 5000 (I think) 5-variable, uncorrelated, i.i.d.
% Gaussian observations.
% 
% 2. To get part B, I duplicated part A, then reversed the sign on the
% observations for 3 of the 5 variables.
% 
% 3. Part B was appended to Part A.
% 
% 4. The order of the observations was randomized.
% 
% 5. While waiting for my tardy car-pool companion, I took a piece of
% graph paper, and figured out a dot-matrix representation of the word,
% "EUREKA."  I then added these observations to the "center" of the
% datatset.
% 
% 6. The data were scaled, by variable (something like 1,3,5,7,11).
% 
% 7. The data were rotated, then translated.
% 
% 8. A few points in space within the datacloud were chosen as ellipsoid
% centers, then for each center, all observations within a (scaled and
% rotated) radius were identified, and eliminated - to form ellipsoidal
% voids.
% 
% 9. The variables were given entirely ficticious names.
% 
% FYI, only the folks at Bell Labs, Murray Hill, found everything,
% including the voids.
% 
% Hope this is helpful!
% 
% References:
% 
% Becker, R.A., Denby, L., McGill, R., and Wilks,
% A. (1986). Datacryptanalysis: A Case Study.
% Proceedings of the Section on Statistical Graphics, 92-97.
% 
% Slomka, M. (1986). The Analysis of a Synthetic Data Set.
% Proceedings of the Section on Statistical Graphics, 113-116.
% 
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation pollen

@attribute RIDGE REAL
@attribute NUB REAL
@attribute CRACK REAL
@attribute WEIGHT REAL
@attribute DENSITY REAL
@attribute OBSERVATION_NUMBER INTEGER

@data
0.6210,5.1639,-12.2518,-0.2508,-0.1845,2087
-0.3646,0.2898,-0.2666,0.7146,0.0678,2088
9.2195,-4.2511,-11.5996,-15.7289,-2.5511,2089
4.2673,-3.1488,-0.3329,-5.8664,-1.0800,2090
-2.2170,-3.8598,-1.9661,3.5908,-0.4186,2091
8.3028,-4.0789,-5.2718,-4.0403,-5.2019,2092
-3.4964,4.7746,-8.5681,-9.7744,9.1455,2093
-0.6615,0.2616,-0.2304,0.5292,-0.0054,2094
0.7378,-1.6408,14.7683,11.2014,-7.2601,2095
-4.3272,-0.2231,-6.6610,11.4837,-0.3910,2096
-0.7061,-4.8061,-4.5999,-5.2324,1.0377,2097
-1.1991,6.5388,-7.4508,-0.5094,0.9862,2098
7.5857,1.7570,1.8629,-11.1595,-1.4396,2099
-6.5421,-1.3549,1.1639,13.3839,-0.5720,2100
9.7410,3.1807,-4.7333,-14.1700,-1.7939,2101
-3.3695,5.0714,-8.1495,-3.9776,6.2457,2102
-4.7585,-2.5128,4.9059,7.9223,-2.1058,2103
6.6535,6.6547,16.7988,-7.9318,-3.4195,2104
6.2746,-0.9992,-4.3219,-6.9762,-2.2221,2105
4.5830,-10.4861,5.2062,4.6637,-7.1294,2106
-10.1726,-6.6671,-1.2569,19.4553,0.0673,2107
-2.9128,0.8139,5.6761,2.4264,3.0660,2108
-1.5406,3.9351,21.2360,7.6611,-3.2307,2109
7.6626,3.5587,-2.5525,-10.1262,-2.3740,2110
1.6676,-4.0295,3.3223,-6.5143,1.5250,2111
-6.2242,-4.0161,11.8727,9.9955,-0.8209,2112
-3.2077,7.8054,13.1110,7.4622,0.6170,2113
-4.3934,-2.9684,10.2732,4.0813,1.0632,2114
-2.0287,-9.0338,-16.0267,1.9032,-0.4955,2115
0.4338,-7.7492,0.3578,1.6852,-6.0462,2116
-0.3450,17.2583,6.5671,-1.6788,4.9156,2117
-13.0098,-2.9958,10.8590,22.7333,0.3831,2118
-4.2003,-0.0707,8.8349,7.8617,0.8321,2119
-2.7803,5.3436,0.8283,1.3254,1.7372,2120
12.5717,4.0625,-2.1996,-23.0312,-0.8929,2121
-18.6210,-6.3191,6.7075,20.8896,5.7588,2122
-2.9955,6.8554,14.1732,7.3253,1.5931,2123
-3.5130,6.5416,-6.9184,-0.1530,3.7631,2124
-3.6090,0.1786,-1.1134,1.2011,2.2917,2125
5.5792,-5.7597,-7.7496,-4.6381,-5.3898,2126
3.9514,5.5930,6.5273,1.5771,-3.3463,2127
-6.0316,9.3823,2.2649,14.1774,2.0985,2128
7.7191,6.1894,-13.8597,-8.6191,-0.7176,2129
-1.1471,4.3713,-11.3924,5.4794,1.9423,2130
6.9650,2.4731,-0.6958,-2.5845,-1.9252,2131
-0.4480,0.3535,-0.2876,0.6958,-0.1276,2132
-4.0181,0.1022,-5.8103,0.9082,3.9127,2133
3.4471,-5.2400,11.9059,-1.2875,-4.7350,2134
-4.1814,-6.8417,-9.9179,7.2508,0.3239,2135
6.6776,-2.5693,4.0154,-10.8325,-4.2377,2136
4.8411,9.2548,4.6840,-11.6213,1.1720,2137
6.2480,1.3019,-7.6563,-11.1208,-0.2334,2138
6.4951,-5.0815,-1.2247,-5.8241,-5.2828,2139
0.2552,8.8495,-2.1048,2.8373,0.7311,2140
1.8756,-3.7664,7.6259,7.3664,-3.5390,2141
3.0336,-0.6538,7.6367,1.8850,-3.7401,2142
-0.5903,-5.9643,-6.0893,-4.1797,-0.1111,2143
4.9541,3.4711,12.5973,-8.4886,-1.9221,2144
-7.6530,1.0776,10.1221,11.7741,1.0893,2145
12.6267,-2.9741,1.0383,-14.3607,-5.6092,2146
9.4689,4.6598,11.5195,-8.5496,-3.5232,2147
6.1774,-5.9191,-11.8303,-4.1198,-2.8888,2148
4.4980,1.3545,6.9972,-9.6457,-0.8003,2149
-5.0584,-5.3958,1.5406,10.0427,-0.1095,2150
1.7752,-2.1150,-10.0100,-9.9736,-0.5746,2151
-2.2046,4.2888,-6.6518,-1.4932,1.9002,2152
-5.8331,6.3611,-9.9796,0.5577,5.6055,2153
-2.0346,-4.0578,2.0495,6.8182,-1.3542,2154
-3.9404,6.1030,2.5332,3.7763,1.3644,2155
4.3995,2.4195,6.8592,-7.6367,-1.8160,2156
4.3384,2.5780,-0.1903,-2.7612,-2.4202,2157
-2.2377,-3.4564,-9.4237,-0.3067,2.7364,2158
-14.1873,2.4583,-6.0792,14.4717,9.4198,2159
0.0718,-8.9749,-18.2317,-2.4883,-1.6781,2160
-1.6624,9.0440,-9.4559,-5.6456,7.6439,2161
-8.4979,-2.7449,9.9864,7.8915,1.9971,2162
-7.8081,1.3102,10.4954,9.1030,2.6439,2163
1.2403,-4.8392,-8.9442,2.2778,-1.6802,2164
-1.6976,-1.5063,-6.3446,0.1172,2.0668,2165
0.4015,5.1957,-0.2256,2.6420,-1.4473,2166
5.4076,1.2174,3.1281,-10.1254,-0.0374,2167
8.9409,0.1099,-4.3657,-9.7542,-4.0819,2168
6.1520,0.2061,0.3589,-4.1781,-3.3574,2169
-6.9722,-7.1804,0.8744,11.8377,-0.7306,2170
-1.8231,-4.6366,-6.5316,5.7564,0.8129,2171
-0.8594,9.5613,-3.1252,1.5782,3.4995,2172
-5.2819,-7.5413,-3.8192,5.4065,0.9088,2173
11.1908,8.3834,4.7462,-17.1873,2.2160,2174
4.1715,6.7627,-17.7311,-4.3887,-0.9989,2175
7.1431,1.1529,-12.0287,-14.3873,0.6916,2176
-6.9867,-10.8746,-6.8957,16.2735,-3.7183,2177
9.3088,6.5910,-10.3062,-17.6223,1.5649,2178
-1.0197,7.2449,10.3581,0.1198,1.6189,2179
7.5542,5.0296,11.3911,-2.1760,-4.6736,2180
-2.9252,4.1634,-4.7302,-0.1254,3.8116,2181
10.6444,6.8989,11.1983,-7.3211,-5.1365,2182
-2.0519,-2.1028,3.9600,-0.7390,4.4377,2183
4.2732,-3.2509,3.6899,-4.4808,-3.1683,2184
-4.3829,-2.1118,-12.6011,3.7867,3.4611,2185
-2.5532,-5.4744,-4.2298,5.7516,-2.0382,2186
-2.3909,2.4440,-1.5000,6.5172,0.4843,2187
1.7298,2.9529,7.8094,-4.1008,0.6378,2188
0.5361,0.8765,-0.5944,1.5101,-0.9344,2189
8.0676,3.6330,6.3746,-9.3645,-1.0850,2190
-13.7123,-3.0393,12.6021,14.1921,2.8293,2191
3.4947,-6.5171,5.4208,-4.8828,-1.8184,2192
0.9908,6.7711,-7.7480,-1.4809,1.1004,2193
-3.5887,-4.0485,9.5624,8.2045,-2.7808,2194
4.2431,13.6704,5.9516,-4.0779,3.1780,2195
0.4108,-3.5826,5.8054,-4.6625,3.0905,2196
-5.0176,-2.7447,-11.2824,0.5933,6.9904,2197
3.3985,-1.2056,-8.6486,-4.5347,-2.1947,2198
1.9378,2.8969,8.6276,-0.8009,-4.0335,2199
-9.5958,0.9494,16.8397,18.0155,2.5706,2200
-0.6460,-6.7217,-3.4710,-4.0284,1.3673,2201
0.9576,1.3810,-14.5089,-12.7721,3.2205,2202
4.5570,-7.2280,-4.5664,-10.4861,-1.5960,2203
-3.4359,-9.9237,7.8025,4.6397,-0.8068,2204
-4.2167,-1.7830,-2.7633,14.3998,-0.8644,2205
9.6547,-6.2710,-4.1060,-8.8028,-8.0455,2206
2.8705,-5.3037,1.2542,-9.5208,0.2523,2207
5.7810,1.2220,6.2039,-1.1472,-5.5408,2208
-5.7791,-11.2814,-1.8880,9.8046,-1.3495,2209
-1.5211,-6.5463,-5.8725,-1.7437,1.1743,2210
4.4381,0.6155,-1.9317,1.0406,-2.3824,2211
-4.8553,-3.6576,-7.5661,11.3577,-1.3440,2212
-13.8361,2.4938,-1.0798,20.7352,5.4280,2213
4.0824,-7.4222,-7.5944,-4.2225,-4.5860,2214
-6.1715,9.4851,6.9289,5.4895,5.3663,2215
-8.9021,1.4675,-0.3019,15.6934,2.5658,2216
-13.4856,-3.2185,-8.4686,13.8127,6.1854,2217
-10.7332,1.7652,-0.4821,14.4736,3.5933,2218
7.1732,0.1468,-1.3722,-13.6581,1.5139,2219
-10.7061,-9.7398,-4.5362,18.4211,3.2243,2220
-1.9242,-5.6234,9.4776,2.4645,-2.3247,2221
-12.0467,-9.0798,-6.6994,17.9879,1.9665,2222
-5.9104,9.5422,1.9380,7.0078,4.0338,2223
-1.0094,4.7241,-15.5830,-7.1606,4.7587,2224
-6.9529,3.3801,13.4629,14.6283,-0.6722,2225
6.4844,1.7422,5.8121,-8.3347,-1.7487,2226
-3.9205,-4.1677,-1.0381,10.3695,-2.1021,2227
-3.4195,-1.7342,5.3365,-0.1882,3.6245,2228
-4.0005,-4.5481,-1.0269,11.7056,-1.4919,2229
-1.6795,2.3594,8.8607,6.9471,-0.2626,2230
-4.3685,-4.8039,9.7458,10.7354,-4.9890,2231
-7.3249,5.2557,9.5179,1.4785,3.9838,2232
-0.4525,-5.6187,13.3216,2.1717,-2.7292,2233
-1.3478,-5.2565,10.3169,7.6407,-1.2393,2234
-4.7260,4.9277,5.9669,6.2528,2.4372,2235
-4.3261,-2.7346,9.9229,1.2858,1.8780,2236
-5.0093,-3.6599,0.8420,11.6577,-1.1718,2237
6.8804,2.9526,-1.9608,-12.7283,-3.1272,2238
-1.1673,-7.5360,-15.6889,-3.5122,3.0359,2239
9.5841,-0.5497,2.1549,-10.6743,-3.8864,2240
-12.3839,2.2985,19.1549,21.7059,1.3075,2241
-0.9171,4.0396,13.2546,1.3446,3.7919,2242
1.8073,6.7931,-3.9493,-5.3403,1.4566,2243
-10.3758,-7.1688,-12.5436,12.6555,3.9658,2244
3.5318,5.9036,11.4352,3.0306,-4.7400,2245
0.4542,-0.3445,-1.6749,8.8557,-1.9162,2246
8.4770,-0.9099,3.0715,-12.0048,-1.2653,2247
0.8214,-7.5327,-5.4596,-1.9478,0.6008,2248
-7.2949,-8.2570,-3.6025,-1.2000,5.9948,2249
-3.9816,-5.1660,2.1628,8.9744,1.2971,2250
-3.2910,-4.5392,12.2675,7.0361,-1.1996,2251
0.2756,8.2497,-1.5736,-3.0737,2.7588,2252
0.8754,-5.0162,-6.9645,-3.9053,0.0354,2253
1.6016,7.0121,15.0954,-0.1818,0.4318,2254
8.0701,0.6373,5.5663,-10.9842,-4.9104,2255
-2.6283,-2.4853,-0.3966,-0.5020,0.9188,2256
1.7472,4.9934,-10.1647,-7.2510,1.4933,2257
-8.5167,1.1581,13.2894,19.6171,-0.0752,2258
5.7432,2.4711,1.6408,-10.7969,0.2822,2259
1.7531,-4.9185,-3.2117,-2.9122,-3.4019,2260
-5.2319,-4.6046,15.0575,6.6058,0.9998,2261
0.9649,-4.3470,-10.7023,1.8544,0.5867,2262
4.2533,1.8314,0.1349,-7.1731,-2.8343,2263
-5.6602,-7.4360,-1.5628,4.4804,2.4533,2264
-3.5753,6.2232,-4.0662,0.4792,2.5234,2265
3.1933,6.7882,0.3768,-1.6818,-1.5243,2266
-1.2476,-0.7051,15.5963,8.7519,-1.4250,2267
-0.7572,0.0069,-0.1120,0.3553,0.5705,2268
-2.4107,5.8101,5.9963,1.8078,4.7428,2269
-0.8338,10.7796,-8.3189,0.6078,4.2396,2270
14.6011,-0.3360,9.1019,-22.9240,-2.6371,2271
-1.2334,-0.2121,0.0216,-0.0229,0.8779,2272
2.0496,14.1659,0.8529,5.3216,-2.7390,2273
-3.4993,-8.6511,-6.6456,5.7369,-3.5001,2274
2.8616,-6.6630,-1.2019,-4.4308,-0.6944,2275
13.5344,-0.9580,-0.2673,-20.7040,-1.2382,2276
-2.2289,-6.4750,1.1247,-1.0922,-1.5370,2277
4.6170,3.1566,2.1766,-8.0009,1.6137,2278
5.6949,7.8114,11.3062,-4.8070,-0.8628,2279
6.5237,-0.3718,0.3645,-11.9250,0.1732,2280
5.1548,6.1666,3.6529,-9.3947,1.1519,2281
-4.7986,7.9467,2.9740,1.7791,4.7650,2282
1.0242,5.0950,-8.0401,-8.1738,3.6134,2283
-8.9766,4.9858,-1.5390,13.1160,3.6803,2284
6.3524,-3.3664,5.1873,-4.0524,-3.3684,2285
-0.9021,-0.2831,0.0257,0.1364,1.2093,2286
8.0357,-2.0772,-3.8092,-9.2962,-3.8624,2287
-1.6777,-2.7650,-2.7910,-0.0623,1.5587,2288
-14.1624,7.7829,3.5434,17.9022,6.1211,2289
6.4579,2.5593,2.5247,-2.2425,-0.9107,2290
-9.5518,-0.9710,4.2482,13.1911,3.5235,2291
-1.5363,5.6573,-6.4599,-2.0557,2.5001,2292
0.6723,-2.2390,11.9389,-1.2094,-3.2844,2293
-0.5975,6.1798,-12.2384,5.2064,-1.9759,2294
-8.2544,-5.2423,-17.6237,9.2421,1.1059,2295
7.0359,0.7885,-3.4670,-8.2748,-4.8247,2296
3.2145,3.8735,2.8828,2.7000,-4.3771,2297
-1.2947,-0.5659,0.1804,-0.2229,1.7121,2298
6.5039,1.4134,1.9056,-5.1453,-1.5312,2299
-5.8100,2.5296,5.4327,12.3650,0.3837,2300
5.7618,6.6093,7.2591,-6.7280,-0.5027,2301
-3.5695,-1.4741,2.0728,1.1735,3.1478,2302
1.1137,-1.7756,2.6815,-6.3079,-0.1333,2303
-1.0623,-0.4696,-2.9433,6.1100,-2.0449,2304
3.3230,0.2033,3.9838,-5.9082,-0.8939,2305
1.4229,2.8626,9.3897,-1.2305,-2.0503,2306
-5.2616,-2.0915,8.5828,14.6644,-3.9225,2307
-6.7623,4.7428,6.1448,18.5704,-1.5372,2308
-8.6364,7.0647,-2.3780,2.6221,7.8375,2309
6.2588,5.4704,-2.0701,-8.5081,-0.7526,2310
1.7673,-3.1572,3.9207,2.0161,-4.1200,2311
5.5236,2.9530,0.4997,-8.5510,-1.6070,2312
-13.9404,-6.8000,9.0198,14.9708,5.6508,2313
-2.6982,-6.2179,-2.8269,8.5362,-0.7767,2314
-0.8032,2.1355,-8.8896,-0.8401,2.8507,2315
-0.4181,2.1752,-5.8341,2.2548,-2.0918,2316
2.3488,-3.4964,5.6508,-7.1765,-2.5609,2317
-5.0837,-2.9810,1.3955,9.4486,0.5968,2318
6.7690,-4.2699,7.9409,-8.4942,-2.2557,2319
-8.7712,-3.8705,0.5093,17.1008,-0.4631,2320
-4.5608,-4.9874,4.7422,4.9258,1.9469,2321
8.3056,3.2289,-2.5561,-13.0688,1.5884,2322
-3.1378,-8.0866,10.3587,6.2924,-2.9091,2323
-3.1959,6.4392,-6.1118,-2.2009,3.6598,2324
-9.5270,-2.1724,-2.2536,22.8945,-0.8105,2325
5.7042,0.3661,1.4537,-3.5250,-5.9705,2326
-2.1652,10.5494,18.7893,-2.6212,2.4373,2327
8.6705,-5.6755,-6.7531,-2.6202,-8.6451,2328
-2.6693,5.0276,-9.6316,-0.5897,3.3680,2329
-8.0157,-10.0093,10.1228,12.2762,-0.4639,2330
8.7779,-1.6047,1.9948,-12.0538,-3.5495,2331
-4.5377,-6.6264,6.1625,7.3719,-0.1757,2332
3.9992,0.2960,4.8845,-7.1572,-1.6341,2333
-1.2996,-0.1979,0.0208,-0.0547,0.8116,2334
0.5789,-1.1347,-14.1801,3.1546,-3.0389,2335
1.3446,-3.6381,-2.9528,-0.5499,-0.2413,2336
5.2545,-1.2837,-9.5935,-11.1422,-1.8158,2337
-2.9121,-5.2951,-4.4118,9.3756,0.1913,2338
-3.5487,0.0787,1.6216,11.6208,0.0866,2339
-0.8740,5.3823,4.4089,5.1618,-1.9448,2340
-9.5961,8.8118,5.2920,9.2885,6.8419,2341
2.8123,-1.8903,-0.7469,-5.4684,-1.6437,2342
-0.9717,-6.9418,-9.4143,0.0900,0.9431,2343
0.3286,-1.4523,3.2131,-2.5991,1.2224,2344
0.1434,0.5937,-0.4398,1.1507,-0.4316,2345
-3.2729,-5.7649,-4.4270,11.9681,-0.5647,2346
4.0081,6.0946,4.1175,-7.6221,0.1592,2347
3.7085,-4.0970,-3.1062,-7.0420,-1.8177,2348
-12.3979,-1.0904,-6.3712,16.2794,6.4660,2349
-2.1430,4.0985,-7.3369,8.3577,0.9355,2350
-12.2840,-8.4286,1.4876,13.0720,3.5879,2351
-10.9185,-4.0228,6.7341,15.8327,3.2969,2352
-2.4516,9.2890,3.0645,7.9542,1.6122,2353
-8.3843,-4.6566,9.8650,19.9759,-2.9527,2354
-7.8873,1.3472,12.0305,9.3736,3.5732,2355
0.9572,-9.5418,-8.4296,-7.3481,-0.2287,2356
-2.9445,-4.8484,-6.4359,-1.0763,2.9352,2357
4.6631,-5.1700,0.5610,-3.0762,-3.0608,2358
2.8528,-3.7621,8.1415,1.1923,-2.8576,2359
-3.8425,6.9518,9.7496,4.0174,0.1080,2360
3.9040,-1.6795,1.9394,2.5818,-5.9061,2361
-7.2802,-2.5831,9.7707,12.5449,-1.8049,2362
-1.0542,-0.0212,-0.0758,0.1699,0.4974,2363
-3.1040,-2.0175,2.6755,2.1066,2.8868,2364
6.7751,-2.7988,9.5144,-3.0667,-5.5749,2365
-8.9334,-5.2404,0.0560,14.8179,-0.4191,2366
-3.8893,-0.9254,3.4146,0.9432,2.4462,2367
2.5232,-8.7067,7.4966,5.6601,-5.3754,2368
-1.5073,2.6134,3.7007,0.2067,1.9308,2369
-6.4816,-4.5632,-12.5188,13.4321,-1.7258,2370
1.4511,4.7731,0.2807,-0.6357,0.0269,2371
7.5149,6.7026,5.6876,-6.8159,-2.9200,2372
13.0303,3.2404,7.6237,-14.1723,-8.2871,2373
-3.7994,-10.9179,-10.3487,5.8550,-2.1814,2374
1.9068,-3.0472,-14.5401,-0.0370,-0.8199,2375
9.8142,5.8563,-1.7969,-13.9895,-1.9876,2376
0.2996,-5.6829,-11.4629,0.4315,-2.7336,2377
10.5359,4.9673,2.2887,-18.2695,1.0151,2378
0.1946,-1.3552,-11.2204,-1.6452,0.3455,2379
5.2373,8.6974,6.8109,-13.3326,2.5532,2380
-8.6930,3.4635,10.0830,16.4118,1.2229,2381
1.2781,9.7098,-9.6474,-4.3649,4.7519,2382
4.2609,2.9423,-11.3159,-7.7247,0.8137,2383
8.3249,1.8411,-3.8982,-19.1495,3.7813,2384
4.3511,5.8090,3.9941,-5.2670,-0.2066,2385
0.6236,-6.1664,-13.7912,0.2562,-1.4082,2386
-3.4232,-9.0235,-7.4092,6.7200,-2.4993,2387
-5.8241,-5.6960,-4.4844,8.3364,-0.1011,2388
0.8668,-4.2072,6.1433,5.3336,-4.5733,2389
-4.1860,10.9404,-5.0736,1.4318,7.4333,2390
7.7825,-6.3060,5.9679,-10.1793,-5.3437,2391
-1.2074,4.7915,-1.8109,0.8199,1.2396,2392
4.2381,4.2233,-4.1988,-11.9102,2.1213,2393
-5.9689,-2.5181,11.9898,2.8096,0.8347,2394
-4.5853,-8.5746,-0.4813,12.2514,-1.9984,2395
3.6766,4.7013,2.6467,-11.5590,1.5258,2396
-0.4711,6.5548,-10.5384,-5.3401,0.8715,2397
10.5891,-1.7813,1.0176,-16.8355,-0.8111,2398
-4.0518,1.0471,5.8873,8.1478,0.1571,2399
8.9458,-3.9872,-9.2433,-12.2150,-3.2266,2400
3.0082,11.9186,4.3279,-8.1484,3.6778,2401
0.7973,-4.1387,6.0999,2.9747,-5.1379,2402
-1.6184,7.4644,7.5350,3.5895,3.1320,2403
8.5259,0.6267,-0.5414,-7.5341,-5.7106,2404
-11.2532,-1.1385,-18.1790,14.1252,3.2774,2405
-1.2925,7.4158,-0.9734,9.4191,-2.1937,2406
-0.3122,-8.7801,7.7797,0.7327,-0.0328,2407
-5.1097,4.1109,-12.6834,4.8875,3.5550,2408
1.4434,0.3817,8.3454,4.1365,-5.7299,2409
4.8958,4.1020,16.9099,-4.9566,-3.3639,2410
-3.4247,-0.3508,7.3284,7.6946,-2.0151,2411
-7.1831,-0.3203,-2.0324,14.8545,0.8317,2412
-4.9403,-7.7793,-1.7784,15.1171,-3.0129,2413
-5.6901,-9.4753,-4.6792,1.1163,2.0719,2414
8.5356,-7.9048,-4.4223,-12.0840,-2.7082,2415
-8.5536,-2.2457,7.2241,15.6761,0.3965,2416
7.2262,0.0576,6.9249,-5.4724,-3.6189,2417
0.6972,3.7476,-12.0543,-7.3263,3.7914,2418
0.9050,6.3557,-4.1428,-2.5703,3.0056,2419
-2.2248,7.8648,11.0226,-0.5529,6.9736,2420
3.0160,2.2397,3.8128,-2.4748,-3.2757,2421
5.2113,-4.9332,6.5062,-9.0186,-2.1187,2422
-1.6277,-5.3347,-1.2706,-0.8935,1.9828,2423
3.3103,1.0117,4.0787,-8.1082,2.6139,2424
-12.7477,-3.7453,6.4875,23.3290,-1.3746,2425
-11.0920,-1.3715,4.8158,12.8758,8.0852,2426
6.1634,9.8677,-0.5484,-9.1516,1.4939,2427
-0.3474,0.2402,-0.2465,0.7015,0.1969,2428
10.5169,11.0105,-4.5333,-27.1982,3.2720,2429
-10.8551,-5.3699,4.1308,21.3102,1.8151,2430
13.8424,9.4676,-14.2983,-21.3370,-0.4657,2431
9.4979,-5.1355,-5.6877,-10.2582,-4.6182,2432
0.9977,-9.2636,2.3376,2.5895,-4.0003,2433
7.0395,2.7453,-0.4919,-6.8931,-2.0469,2434
-1.7532,2.5654,16.3784,0.4062,1.9377,2435
6.8151,5.0190,2.6538,-7.0892,-2.1954,2436
5.2412,0.2975,0.2400,-4.0836,-2.0937,2437
2.9108,-5.6812,2.9792,-6.2029,-0.6108,2438
5.9450,-3.5085,-1.1643,-0.3481,-5.3676,2439
-3.2239,0.3986,12.5706,5.8044,2.7291,2440
-4.0321,-3.9857,-6.2398,-0.5450,2.3058,2441
1.0538,10.3678,9.8026,5.0772,1.3791,2442
2.9431,6.3739,-6.4095,-12.2670,2.8692,2443
6.6119,-3.6049,-7.7883,-13.5005,-1.8742,2444
-7.2329,-10.3989,-4.9017,9.7649,-0.0066,2445
3.8999,-7.1270,-3.1089,-6.7247,-3.3361,2446
1.1091,-0.3158,-10.3132,-4.8426,2.7857,2447
-6.1133,4.1162,-1.2485,-0.7296,7.9462,2448
-1.5936,6.4179,-4.9498,6.0872,1.4641,2449
0.6683,-1.3771,-9.0730,4.6465,-2.8397,2450
9.2866,1.6918,-1.5847,-14.2428,-2.7931,2451
2.1476,8.8983,-11.2546,-7.0961,2.0819,2452
-0.9124,-3.9767,-5.3129,-8.7164,1.4172,2453
-1.0643,5.0991,5.9471,8.9048,-3.2447,2454
0.2478,3.6028,1.7978,0.1589,2.0193,2455
-7.6762,-5.0318,3.8142,14.4625,-0.5371,2456
2.7430,-6.1299,1.1696,-14.9113,-0.0449,2457
-4.6479,0.4346,6.9817,10.3088,2.0177,2458
8.1634,1.1851,-5.8257,-16.7393,-0.3347,2459
-3.4813,-0.0182,20.1723,6.1869,-1.9135,2460
2.6804,-2.9162,3.1909,-13.0334,4.2246,2461
14.7107,0.8012,7.1671,-17.8549,-4.3880,2462
-7.3728,-5.3437,-1.2523,12.8721,-0.8646,2463
3.8737,-4.9744,0.4463,-5.7899,-2.9080,2464
6.4047,-7.8820,-5.9688,-6.3494,-6.9219,2465
4.7821,-0.2801,-13.0919,-4.9381,-2.6987,2466
-7.1921,3.7421,8.2713,10.0902,3.4340,2467
-3.8289,-2.5740,-0.4971,5.3743,1.6266,2468
-0.8740,-8.6684,-9.5955,1.2074,-2.3155,2469
-2.7596,0.3067,13.2839,8.3184,-1.8018,2470
8.6042,-6.4286,10.3888,-7.4770,-6.8042,2471
-4.1422,0.3212,7.5445,5.0464,3.2577,2472
-7.4132,-7.1893,-15.2962,-1.1557,5.0679,2473
-11.9142,-2.0920,6.3192,20.4065,2.7474,2474
1.4395,-7.1772,-5.6096,-2.8632,0.1758,2475
4.8981,-1.7177,-7.3928,-14.6058,2.6799,2476
-13.7953,-1.1532,0.2339,24.1422,3.1345,2477
-11.5325,5.6374,-2.7112,11.7166,7.4597,2478
-1.0316,0.2995,6.5460,-3.6044,2.0147,2479
8.4902,2.7932,-5.9435,-16.6997,1.5134,2480
1.5260,6.0938,4.4113,-6.6760,2.7290,2481
0.2922,2.2289,-8.0733,-0.0085,2.0487,2482
1.7901,-10.0213,3.8756,-6.3867,-1.9918,2483
-1.4273,-0.5375,0.1787,-0.2866,1.5795,2484
3.2464,-0.6229,10.0632,-8.3325,2.0595,2485
8.3898,3.6436,4.4989,-12.0624,-3.1054,2486
8.4097,5.0569,3.2688,-6.2260,-4.1224,2487
-8.3206,-3.8718,4.3275,18.8926,0.8570,2488
8.8013,1.7188,17.0918,-8.6679,-3.4132,2489
1.3063,-9.6474,4.6495,-2.7746,-3.4379,2490
-11.3292,-5.6009,2.2537,17.5455,2.0929,2491
5.5732,-9.1737,2.4440,2.7303,-9.7084,2492
9.4312,4.4932,-10.7753,-14.9600,0.0154,2493
-0.1583,-3.8070,7.1109,-8.1878,0.4545,2494
-3.4841,-6.5987,-6.2975,4.2315,1.1775,2495
-2.1458,-5.5781,-3.2837,11.4037,-3.1067,2496
16.2225,7.3201,-6.5295,-22.3000,-2.2051,2497
-5.0280,10.7097,-1.3871,6.7170,4.7998,2498
5.8486,5.2331,10.7602,-6.3673,-2.3761,2499
6.6378,-1.8821,-6.6041,-6.4774,-2.1364,2500
3.2575,9.8083,-9.0464,-3.6732,2.5102,2501
2.6879,-4.2557,9.3841,1.2758,-5.2313,2502
9.8312,-4.2474,4.5439,-16.1179,-2.4493,2503
-0.0624,-4.9278,-8.3351,6.8896,-4.3988,2504
9.9344,5.1938,0.4789,-7.9132,-2.8322,2505
