% Data Sets for 'Regression Models for Time Series Analysis' by
% B. Kedem and K. Fokianos, Wiley 2002. Submitted by Kostas
% Fokianos (fokianos@ucy.ac.cy) [8/Nov/02] (176k)
%
% Note: - attribute names were generated manually
%       - information about data taken from here:
%         http://lib.stat.cmu.edu/datasets/
%
% File: ../data/rmftsa/mtwashnh6597.txt2
%
% Rainfall Data:
% MaxT= Maximum temperature
% Hdeg= Heating degress
% Pcpn=Precipitation
% Date        MaxT   MinT  AveT   HDeg  Pcpn  Snow  On Gnd  Mx Wnd   
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation rmftsa-mtwashnh6597

@attribute Date Date M/d/yyyy
@attribute MaxT INTEGER
@attribute MinT INTEGER
@attribute AveT INTEGER
@attribute HDeg INTEGER
@attribute Pcpn REAL
@attribute Snow REAL
@attribute On_Gnd INTEGER
@attribute Mx {E,ENE,N,NE,NNW,NW,S,SE,SSE,SW,W}
@attribute Wnd INTEGER

@data
6/30/1973,54,49,52,13,5.38,0.0,0,?,?
7/01/1973,55,48,52,13,0.00,0.0,0,?,?
7/02/1973,60,49,55,10,0.60,0.0,0,?,?
7/03/1973,61,52,57,8,0.00,0.0,0,?,?
7/04/1973,59,51,55,10,0.43,0.0,0,?,?
7/05/1973,54,45,50,15,0.11,0.0,0,?,?
7/06/1973,50,43,47,18,0.00,0.0,0,?,?
7/07/1973,58,45,52,13,0.00,0.0,0,?,?
7/08/1973,67,54,61,4,0.00,0.0,0,?,?
7/09/1973,60,50,55,10,0.00,0.0,0,?,?
7/10/1973,62,47,55,10,0.06,0.0,0,?,?
7/11/1973,51,37,44,21,0.10,0.0,0,?,?
7/12/1973,38,31,35,30,0.00,0.0,0,?,?
7/13/1973,54,36,45,20,0.00,0.0,0,?,?
7/14/1973,55,45,50,15,2.47,0.0,0,?,?
7/15/1973,46,41,44,21,0.16,0.0,0,?,?
7/16/1973,52,38,45,20,0.00,0.0,0,?,?
7/17/1973,52,41,47,18,0.00,0.0,0,?,?
7/18/1973,51,43,47,18,0.00,0.0,0,?,?
7/19/1973,60,44,52,13,0.00,0.0,0,?,?
7/20/1973,54,48,51,14,0.14,0.0,0,?,?
7/21/1973,54,43,49,16,0.00,0.0,0,?,?
7/22/1973,54,41,48,17,0.00,0.0,0,?,?
7/23/1973,54,40,47,18,0.00,0.0,0,?,?
7/24/1973,60,47,54,11,0.00,0.0,0,?,?
7/25/1973,60,49,55,10,0.00,0.0,0,?,?
7/26/1973,56,49,53,12,0.02,0.0,0,?,?
7/27/1973,60,52,56,9,0.17,0.0,0,?,?
7/28/1973,60,48,54,11,0.10,0.0,0,?,?
7/29/1973,55,45,50,15,0.02,0.0,0,?,?
7/30/1973,58,44,51,14,0.00,0.0,0,?,?
7/31/1973,61,47,54,11,0.00,0.0,0,?,?
8/01/1973,58,50,54,11,0.56,0.0,0,?,?
8/02/1973,56,52,54,11,1.43,0.0,0,?,?
8/03/1973,62,52,57,8,0.28,0.0,0,?,?
8/04/1973,57,46,52,13,0.00,0.0,0,?,?
8/05/1973,54,45,50,15,0.00,0.0,0,?,?
8/06/1973,57,46,52,13,0.00,0.0,0,?,?
8/07/1973,62,48,55,10,0.00,0.0,0,?,?
8/08/1973,56,50,53,12,0.02,0.0,0,?,?
8/09/1973,60,52,56,9,0.07,0.0,0,?,?
8/10/1973,65,53,59,6,0.34,0.0,0,?,?
8/11/1973,57,52,55,10,0.27,0.0,0,?,?
8/12/1973,53,46,50,15,0.13,0.0,0,?,?
8/13/1973,50,45,48,17,0.21,0.0,0,?,?
8/14/1973,55,46,51,14,0.00,0.0,0,?,?
8/15/1973,50,45,48,17,0.00,0.0,0,?,?
8/16/1973,51,45,48,17,0.00,0.0,0,?,?
8/17/1973,58,45,52,13,0.00,0.0,0,?,?
8/18/1973,62,50,56,9,0.00,0.0,0,?,?
8/19/1973,58,47,53,12,0.00,0.0,0,?,?
8/20/1973,57,45,51,14,0.00,0.0,0,?,?
8/21/1973,57,45,51,14,0.00,0.0,0,?,?
8/22/1973,46,34,40,25,0.00,0.0,0,?,?
8/23/1973,50,32,41,24,0.00,0.0,0,?,?
8/24/1973,45,34,40,25,0.00,0.0,0,?,?
8/25/1973,52,38,45,20,0.00,0.0,0,?,?
8/26/1973,49,44,47,18,0.00,0.0,0,?,?
8/27/1973,59,49,54,11,0.00,0.0,0,?,?
8/28/1973,60,48,54,11,1.59,0.0,0,?,?
8/29/1973,58,46,52,13,0.00,0.0,0,?,?
8/30/1973,59,54,57,8,0.26,0.0,0,?,?
8/31/1973,62,53,58,7,0.00,0.0,0,?,?
9/01/1973,59,53,56,9,0.34,0.0,0,?,?
9/02/1973,60,53,57,8,0.01,0.0,0,?,?
9/03/1973,59,54,57,8,0.02,0.0,0,?,?
9/04/1973,56,52,54,11,0.08,0.0,0,?,?
9/05/1973,63,52,58,7,0.00,0.0,0,?,?
9/06/1973,54,41,48,17,2.53,0.0,0,?,?
9/07/1973,42,31,37,28,0.02,0.0,0,?,?
9/08/1973,32,28,30,35,0.03,0.3,0,?,?
9/09/1973,31,26,29,36,0.02,0.2,0,?,?
9/10/1973,40,24,32,33,0.00,0.0,0,?,?
9/11/1973,41,33,37,28,0.00,0.0,0,?,?
9/12/1973,36,30,33,32,0.00,0.0,0,?,?
9/13/1973,35,31,33,32,0.00,0.0,0,?,?
9/14/1973,39,33,36,29,0.35,0.0,0,?,?
9/15/1973,45,37,41,24,0.05,0.0,0,?,?
9/16/1973,39,26,33,32,0.33,0.0,0,?,?
9/17/1973,36,24,30,35,0.00,0.0,0,?,?
9/18/1973,41,25,33,32,1.45,0.0,0,?,?
9/19/1973,38,25,32,33,0.00,0.0,0,?,?
9/20/1973,39,20,30,35,0.22,0.0,0,?,?
9/21/1973,23,15,19,46,0.00,0.0,0,?,?
9/22/1973,45,18,32,33,1.09,0.1,0,?,?
9/23/1973,45,35,40,25,0.17,0.0,0,?,?
9/24/1973,43,34,39,26,0.00,0.0,0,?,?
9/25/1973,45,32,39,26,0.00,0.0,0,?,?
9/26/1973,57,37,47,18,0.00,0.0,0,?,?
9/27/1973,60,46,53,12,0.16,0.0,0,?,?
9/28/1973,46,29,38,27,0.06,0.0,0,?,?
9/29/1973,35,23,29,36,0.00,0.0,0,?,?
9/30/1973,31,19,25,40,0.00,0.0,0,?,?
10/01/1973,47,30,39,26,0.00,0.0,0,?,?
10/02/1973,51,41,46,19,0.09,0.0,0,?,?
10/03/1973,50,41,46,19,1.59,0.0,0,?,?
10/04/1973,47,41,44,21,0.01,0.0,0,?,?
10/05/1973,44,26,35,30,1.24,0.0,0,?,?
10/06/1973,29,21,25,40,0.00,0.0,0,?,?
10/07/1973,40,21,31,34,0.00,0.0,0,?,?
10/08/1973,44,36,40,25,0.00,0.0,0,?,?
10/09/1973,45,34,40,25,0.00,0.0,0,?,?
10/10/1973,37,27,32,33,0.00,0.0,0,?,?
10/11/1973,43,31,37,28,0.00,0.0,0,?,?
10/12/1973,46,37,42,23,0.00,0.0,0,?,?
10/13/1973,49,40,45,20,0.00,0.0,0,?,?
10/14/1973,44,24,34,31,0.27,0.6,0,?,?
10/15/1973,26,23,25,40,0.36,1.6,0,?,?
10/16/1973,24,17,21,44,0.85,3.4,2,?,?
10/17/1973,21,15,18,47,0.07,0.2,3,?,?
10/18/1973,23,15,19,46,0.03,0.3,3,?,?
10/19/1973,23,14,19,46,0.00,0.0,3,?,?
10/20/1973,26,19,23,42,0.31,2.7,2,?,?
10/21/1973,32,15,24,41,0.02,0.2,4,?,?
10/22/1973,40,22,31,34,0.00,0.0,3,?,?
10/23/1973,39,31,35,30,0.00,0.0,2,?,?
10/24/1973,43,34,39,26,0.00,0.0,1,?,?
10/25/1973,49,37,43,22,0.00,0.0,0,?,?
10/26/1973,47,33,40,25,0.00,0.0,0,?,?
10/27/1973,34,15,25,40,0.00,0.0,0,?,?
10/28/1973,33,20,27,38,0.00,0.0,0,?,?
10/29/1973,35,25,30,35,0.55,0.0,0,?,?
10/30/1973,40,27,34,31,2.23,0.0,0,?,?
10/31/1973,33,24,29,36,0.09,1.5,2,?,?
11/01/1973,32,25,29,36,3.16,8.8,0,?,?
11/02/1973,31,21,26,39,0.55,1.9,4,?,?
11/03/1973,31,9,20,45,0.91,5.6,5,?,?
11/04/1973,10,4,7,58,0.21,1.2,4,?,?
11/05/1973,9,3,6,59,0.00,0.0,4,?,?
11/06/1973,4,-1,2,63,0.67,4.4,4,?,?
11/07/1973,11,-1,5,60,0.01,0.1,5,?,?
11/08/1973,19,10,15,50,0.14,0.9,5,?,?
11/09/1973,11,-1,5,60,0.19,1.7,6,?,?
11/10/1973,4,-6,0,65,0.38,4.2,6,?,?
11/11/1973,16,0,8,57,0.01,0.1,6,?,?
11/12/1973,24,10,17,48,0.02,0.2,6,?,?
11/13/1973,28,23,26,39,0.01,0.1,6,?,?
11/14/1973,34,25,30,35,0.00,0.0,6,?,?
11/15/1973,34,24,29,36,0.75,0.0,4,?,?
11/16/1973,36,1,19,46,0.36,0.6,3,?,?
11/17/1973,8,0,4,61,0.73,5.2,3,?,?
11/18/1973,10,5,8,57,0.23,2.2,5,?,?
11/19/1973,16,7,12,53,0.00,0.0,5,?,?
11/20/1973,25,14,20,45,0.00,0.0,3,?,?
11/21/1973,35,19,27,38,0.00,0.0,3,?,?
11/22/1973,34,29,32,33,0.57,0.0,3,?,?
11/23/1973,32,24,28,37,0.00,0.0,3,?,?
11/24/1973,29,17,23,42,0.28,2.0,3,?,?
11/25/1973,32,16,24,41,0.38,0.0,2,?,?
11/26/1973,26,13,20,45,0.00,0.0,2,?,?
11/27/1973,36,19,28,37,0.51,0.0,2,?,?
11/28/1973,43,32,38,27,0.69,0.0,2,?,?
11/29/1973,32,9,21,44,0.29,1.3,1,?,?
11/30/1973,17,8,13,52,0.82,5.8,2,?,?
12/01/1973,9,-1,4,61,1.30,9.8,4,?,?
12/02/1973,17,-3,7,58,0.02,0.2,5,?,?
12/03/1973,29,13,21,44,0.00,0.0,4,?,?
12/04/1973,35,27,31,34,0.21,0.0,3,?,?
12/05/1973,42,33,38,27,1.65,0.0,1,?,?
12/06/1973,41,13,27,38,0.33,0.0,0,?,?
12/07/1973,20,10,15,50,0.00,0.0,0,?,?
12/08/1973,25,16,21,44,0.00,0.0,0,?,?
12/09/1973,34,18,26,39,1.72,2.0,0,?,?
12/10/1973,32,15,24,41,0.05,0.0,1,?,?
12/11/1973,15,6,11,54,0.07,0.5,1,?,?
12/12/1973,9,1,5,60,0.02,0.2,1,?,?
12/13/1973,20,4,12,53,0.04,0.4,1,?,?
12/14/1973,30,15,23,42,2.76,12.2,2,?,?
12/15/1973,30,14,22,43,0.32,1.6,6,?,?
12/16/1973,26,12,19,46,0.12,1.5,6,?,?
12/17/1973,38,19,29,36,1.57,1.2,8,?,?
12/18/1973,21,-20,1,64,0.16,0.8,5,?,?
12/19/1973,5,-19,-6,71,0.04,0.4,5,?,?
12/20/1973,30,2,16,49,0.69,4.7,5,?,?
12/21/1973,39,21,30,35,3.07,0.0,5,?,?
12/22/1973,22,-11,6,59,0.06,0.4,4,?,?
12/23/1973,5,-8,-1,66,0.52,4.7,4,?,?
12/24/1973,18,-12,3,62,0.03,0.3,4,?,?
12/25/1973,32,12,22,43,0.25,2.1,4,?,?
12/26/1973,35,24,30,35,0.93,0.0,5,?,?
12/27/1973,35,23,29,36,0.31,0.1,4,?,?
12/28/1973,28,9,19,46,1.17,7.5,6,?,?
12/29/1973,24,10,17,48,0.05,0.3,6,?,?
12/30/1973,24,-1,12,53,0.00,0.0,6,?,?
12/31/1973,19,-1,9,56,0.49,4.5,6,?,?
1/01/1974,26,0,13,52,0.91,6.0,11,?,?
1/02/1974,2,-16,-6,71,0.11,0.8,9,?,?
1/03/1974,4,-5,0,65,0.17,1.3,9,?,?
1/04/1974,3,-5,0,65,0.19,1.3,10,?,?
1/05/1974,-2,-9,-5,70,0.04,0.2,10,?,?
1/06/1974,2,-3,0,65,0.20,1.4,10,?,?
1/07/1974,3,-7,-1,66,0.17,1.3,10,?,?
1/08/1974,-7,-25,-15,80,0.00,0.0,10,?,?
1/09/1974,8,-13,-2,67,0.30,4.0,9,?,?
1/10/1974,14,5,10,55,0.24,2.4,10,?,?
1/11/1974,20,-4,8,57,0.70,4.9,13,?,?
1/12/1974,0,-26,-12,77,0.00,0.0,12,?,?
1/13/1974,-14,-27,-20,85,0.00,0.0,11,?,?
1/14/1974,16,-15,1,64,0.31,3.1,10,?,?
1/15/1974,14,3,9,56,0.54,3.3,10,?,?
1/16/1974,9,-7,1,64,0.73,4.1,10,?,?
1/17/1974,3,-23,-9,74,0.00,0.0,11,?,?
1/18/1974,23,-2,11,54,0.11,0.6,10,?,?
1/19/1974,18,-6,6,59,0.77,3.6,10,?,?
1/20/1974,30,11,21,44,0.00,0.0,10,?,?
1/21/1974,32,24,28,37,0.19,0.4,10,?,?
1/22/1974,29,11,20,45,0.00,0.0,10,?,?
1/23/1974,32,15,24,41,0.53,2.3,10,?,?
1/24/1974,16,3,10,55,0.02,0.2,11,?,?
1/25/1974,16,9,13,52,0.07,0.7,11,?,?
1/26/1974,31,13,22,43,0.02,0.2,11,?,?
1/27/1974,35,18,27,38,0.85,0.0,10,?,?
1/28/1974,24,17,21,44,0.32,3.2,8,?,?
1/29/1974,25,10,18,47,0.35,2.3,10,?,?
1/30/1974,21,11,16,49,0.05,0.5,10,?,?
1/31/1974,25,-9,8,57,0.37,1.4,10,?,?
2/01/1974,-7,-19,-12,77,0.00,0.0,10,?,?
2/02/1974,5,-17,-5,70,0.00,0.0,10,?,?
2/03/1974,4,-3,1,64,0.00,0.0,10,?,?
2/04/1974,5,-8,-1,66,0.00,0.0,10,?,?
2/05/1974,1,-17,-7,72,0.00,0.0,10,?,?
2/06/1974,11,-4,4,61,0.15,0.6,10,?,?
2/07/1974,16,-2,7,58,0.74,9.8,13,?,?
2/08/1974,9,-5,2,63,0.00,0.0,14,?,?
2/09/1974,1,-16,-7,72,1.07,5.8,12,?,?
2/10/1974,-4,-17,-10,75,0.06,0.3,14,?,?
2/11/1974,6,-7,0,65,0.23,3.6,14,?,?
2/12/1974,10,-8,1,64,0.04,0.3,14,?,?
2/13/1974,24,9,17,48,0.39,2.3,14,?,?
2/14/1974,17,-17,0,65,0.14,0.7,14,?,?
2/15/1974,-6,-15,-10,75,0.00,0.0,12,?,?
2/16/1974,8,-11,-1,66,0.01,0.1,11,?,?
2/17/1974,12,-3,5,60,0.52,5.4,11,?,?
2/18/1974,11,-8,2,63,0.27,1.7,12,?,?
2/19/1974,22,6,14,51,0.82,5.3,11,?,?
2/20/1974,27,2,15,50,0.57,1.3,12,?,?
2/21/1974,20,1,11,54,0.10,0.4,12,?,?
2/22/1974,35,13,24,41,2.69,8.0,12,?,?
2/23/1974,29,-10,10,55,1.29,6.7,15,?,?
2/24/1974,12,-11,1,64,0.00,0.0,13,?,?
2/25/1974,17,3,10,55,0.00,0.0,13,?,?
2/26/1974,4,-5,0,65,0.12,0.2,13,?,?
2/27/1974,13,-5,4,61,0.00,0.0,13,?,?
2/28/1974,24,10,17,48,0.22,1.2,11,?,?
3/01/1974,22,5,14,51,0.15,1.0,11,?,?
3/02/1974,15,2,9,56,0.27,1.7,11,?,?
3/03/1974,32,10,21,44,0.53,0.8,11,?,?
3/04/1974,38,26,32,33,0.54,0.0,9,?,?
3/05/1974,38,12,25,40,0.23,0.7,7,?,?
3/06/1974,26,11,19,46,0.00,0.0,7,?,?
3/07/1974,33,8,21,44,0.00,0.0,7,?,?
3/08/1974,14,-3,6,59,0.00,0.0,7,?,?
3/09/1974,23,12,18,47,0.04,0.3,7,?,?
3/10/1974,23,-7,8,57,0.36,2.8,7,?,?
3/11/1974,0,-12,-5,70,0.27,1.9,7,?,?
3/12/1974,-8,-18,-12,77,0.00,0.0,7,?,?
3/13/1974,5,-21,-7,72,0.28,1.2,7,?,?
3/14/1974,15,-8,4,61,0.03,0.1,7,?,?
3/15/1974,18,2,10,55,0.00,0.0,6,?,?
3/16/1974,28,10,19,46,2.08,9.8,6,?,?
3/17/1974,29,-1,14,51,1.97,8.6,12,?,?
3/18/1974,3,-3,0,65,2.29,7.9,14,?,?
3/19/1974,14,0,7,58,0.52,2.5,13,?,?
3/20/1974,6,-8,0,65,0.28,1.0,12,?,?
3/21/1974,25,-2,12,53,2.30,14.4,12,?,?
3/22/1974,8,-4,2,63,0.98,6.0,14,?,?
3/23/1974,24,0,12,53,0.00,0.0,14,?,?
3/24/1974,32,-8,12,53,0.87,4.1,14,?,?
3/25/1974,-3,-17,-9,74,0.00,0.0,13,?,?
3/26/1974,12,-4,4,61,0.27,2.6,13,?,?
3/27/1974,1,-11,-4,69,0.09,0.5,13,?,?
3/28/1974,-1,-10,-5,70,0.17,1.8,12,?,?
3/29/1974,16,-5,6,59,0.00,0.0,12,?,?
3/30/1974,24,11,18,47,0.40,3.4,11,?,?
3/31/1974,32,15,24,41,1.04,4.2,13,?,?
4/01/1974,22,12,17,48,0.32,1.8,13,?,?
4/02/1974,33,17,25,40,0.11,0.3,14,?,?
4/03/1974,36,18,27,38,0.00,0.0,14,?,?
4/04/1974,46,35,41,24,0.29,0.0,10,?,?
4/05/1974,43,20,32,33,0.81,0.3,6,?,?
4/06/1974,25,7,16,49,0.39,2.5,5,?,?
4/07/1974,21,3,12,53,0.88,4.8,5,?,?
4/08/1974,19,6,13,52,0.19,1.0,6,?,?
4/09/1974,24,6,15,50,2.34,11.2,6,?,?
4/10/1974,24,2,13,52,1.77,7.4,12,?,?
4/11/1974,17,1,9,56,0.37,2.8,12,?,?
4/12/1974,29,10,20,45,0.04,0.4,12,?,?
4/13/1974,37,22,30,35,0.10,0.9,12,?,?
4/14/1974,45,33,39,26,0.60,0.0,9,?,?
4/15/1974,37,15,26,39,0.37,1.0,4,?,?
4/16/1974,16,12,14,51,0.00,0.0,5,?,?
4/17/1974,28,13,21,44,0.00,0.0,5,?,?
4/18/1974,28,14,21,44,0.00,0.0,5,?,?
4/19/1974,19,10,15,50,0.00,0.0,5,?,?
4/20/1974,24,10,17,48,0.00,0.0,5,?,?
4/21/1974,40,22,31,34,0.00,0.0,5,?,?
4/22/1974,44,37,41,24,0.45,0.0,3,?,?
4/23/1974,38,27,33,32,1.44,2.1,2,?,?
4/24/1974,27,10,19,46,3.03,23.3,10,?,?
4/25/1974,21,9,15,50,0.12,0.8,13,?,?
4/26/1974,20,15,18,47,0.44,3.4,10,?,?
4/27/1974,36,15,26,39,0.00,0.0,10,?,?
4/28/1974,48,32,40,25,0.09,0.0,5,?,?
4/29/1974,46,37,42,23,0.47,0.0,2,?,?
4/30/1974,43,31,37,28,0.00,0.0,0,?,?
5/01/1974,36,2,19,46,0.75,0.1,0,?,?
5/02/1974,27,2,15,50,0.00,0.0,0,?,?
5/03/1974,39,27,33,32,0.10,0.4,0,?,?
5/04/1974,31,8,20,45,0.67,1.3,1,?,?
5/05/1974,22,6,14,51,0.00,0.0,1,?,?
5/06/1974,23,18,21,44,0.17,1.1,1,?,?
5/07/1974,28,18,23,42,0.16,1.4,3,?,?
5/08/1974,25,14,20,45,0.01,0.1,3,?,?
5/09/1974,31,23,27,38,0.02,0.2,3,?,?
5/10/1974,32,25,29,36,0.75,2.4,3,?,?
5/11/1974,36,26,31,34,0.00,0.0,4,?,?
5/12/1974,42,31,37,28,1.11,0.0,2,?,?
5/13/1974,36,26,31,34,0.56,0.9,0,?,?
5/14/1974,45,24,35,30,0.00,0.0,0,?,?
5/15/1974,59,34,47,18,0.05,0.0,0,?,?
5/16/1974,40,29,35,30,0.00,0.0,0,?,?
5/17/1974,47,28,38,27,0.70,0.0,0,?,?
5/18/1974,33,20,27,38,0.00,0.0,0,?,?
5/19/1974,30,15,23,42,0.00,0.0,0,?,?
5/20/1974,32,14,23,42,0.00,0.0,0,?,?
5/21/1974,40,26,33,32,0.04,0.0,0,?,?
5/22/1974,48,32,40,25,0.45,0.0,0,?,?
5/23/1974,46,33,40,25,1.45,0.0,0,?,?
5/24/1974,42,32,37,28,0.13,0.4,0,?,?
5/25/1974,38,31,35,30,0.25,0.7,0,?,?
5/26/1974,32,28,30,35,0.07,0.7,0,?,?
5/27/1974,32,25,29,36,0.00,0.0,0,?,?
5/28/1974,31,24,28,37,0.03,0.2,0,?,?
5/29/1974,33,28,31,34,0.10,0.7,0,?,?
5/30/1974,35,31,33,32,0.00,0.0,0,?,?
5/31/1974,39,31,35,30,0.00,0.0,0,?,?
6/01/1974,43,34,39,26,1.30,0.0,0,?,?
6/02/1974,47,34,41,24,0.00,0.0,0,?,?
6/03/1974,48,35,42,23,0.00,0.0,0,?,?
6/04/1974,54,35,45,20,0.00,0.0,0,?,?
6/05/1974,58,44,51,14,0.00,0.0,0,?,?
6/06/1974,54,43,49,16,0.00,0.0,0,?,?
6/07/1974,60,43,52,13,0.00,0.0,0,?,?
6/08/1974,61,45,53,12,0.00,0.0,0,?,?
6/09/1974,55,50,53,12,0.00,0.0,0,?,?
6/10/1974,64,52,58,7,0.00,0.0,0,?,?
6/11/1974,56,37,47,18,0.04,0.0,0,?,?
6/12/1974,49,34,42,23,0.03,0.0,0,?,?
6/13/1974,47,28,38,27,0.00,0.0,0,?,?
6/14/1974,49,37,43,22,0.06,0.0,0,?,?
6/15/1974,50,38,44,21,0.00,0.0,0,?,?
6/16/1974,48,39,44,21,1.09,0.0,0,?,?
6/17/1974,53,47,50,15,1.92,0.0,0,?,?
6/18/1974,53,42,48,17,0.13,0.0,0,?,?
6/19/1974,52,39,46,19,0.00,0.0,0,?,?
6/20/1974,48,43,46,19,0.00,0.0,0,?,?
6/21/1974,51,42,47,18,0.09,0.0,0,?,?
6/22/1974,49,36,43,22,0.15,0.0,0,?,?
6/23/1974,47,36,42,23,0.00,0.0,0,?,?
6/24/1974,47,38,43,22,0.45,0.0,0,?,?
6/25/1974,40,36,38,27,0.63,0.0,0,?,?
6/26/1974,41,35,38,27,0.89,0.0,0,?,?
6/27/1974,42,36,39,26,0.01,0.0,0,?,?
6/28/1974,51,36,44,21,0.00,0.0,0,?,?
6/29/1974,53,42,48,17,0.21,0.0,0,?,?
6/30/1974,51,41,46,19,0.00,0.0,0,?,?
7/01/1974,48,38,43,22,0.72,0.0,0,?,?
7/02/1974,52,39,46,19,0.01,0.0,0,?,?
7/03/1974,55,48,52,13,0.19,0.0,0,?,?
7/04/1974,58,50,54,11,1.38,0.0,0,?,?
7/05/1974,56,50,53,12,0.81,0.0,0,?,?
7/06/1974,51,40,46,19,0.00,0.0,0,?,?
7/07/1974,52,45,49,16,0.20,0.0,0,?,?
7/08/1974,57,47,52,13,0.27,0.0,0,?,?
7/09/1974,58,50,54,11,1.23,0.0,0,?,?
7/10/1974,53,34,44,21,0.68,0.0,0,?,?
7/11/1974,40,33,37,28,0.02,0.0,0,?,?
7/12/1974,45,33,39,26,0.00,0.0,0,?,?
7/13/1974,58,41,50,15,0.00,0.0,0,?,?
7/14/1974,63,48,56,9,0.73,0.0,0,?,?
7/15/1974,56,44,50,15,0.34,0.0,0,?,?
7/16/1974,51,36,44,21,0.00,0.0,0,?,?
7/17/1974,49,35,42,23,0.00,0.0,0,?,?
7/18/1974,55,42,49,16,0.17,0.0,0,?,?
7/19/1974,53,40,47,18,1.97,0.0,0,?,?
7/20/1974,40,35,38,27,0.02,0.0,0,?,?
7/21/1974,48,37,43,22,0.09,0.0,0,?,?
7/22/1974,54,40,47,18,0.00,0.0,0,?,?
7/23/1974,53,42,48,17,0.16,0.0,0,?,?
7/24/1974,50,41,46,19,0.00,0.0,0,?,?
7/25/1974,51,40,46,19,0.00,0.0,0,?,?
7/26/1974,52,41,47,18,0.00,0.0,0,?,?
7/27/1974,50,45,48,17,0.00,0.0,0,?,?
7/28/1974,56,47,52,13,0.21,0.0,0,?,?
7/29/1974,58,47,53,12,0.20,0.0,0,?,?
7/30/1974,51,44,48,17,0.44,0.0,0,?,?
7/31/1974,54,42,48,17,0.00,0.0,0,?,?
8/01/1974,47,42,45,20,0.00,0.0,0,?,?
8/02/1974,57,43,50,15,0.00,0.0,0,?,?
8/03/1974,58,49,54,11,0.26,0.0,0,?,?
8/04/1974,56,49,53,12,1.61,0.0,0,?,?
8/05/1974,49,41,45,20,0.00,0.0,0,?,?
8/06/1974,48,40,44,21,0.00,0.0,0,?,?
8/07/1974,53,41,47,18,0.00,0.0,0,?,?
8/08/1974,52,45,49,16,0.11,0.0,0,?,?
8/09/1974,46,39,43,22,0.00,0.0,0,?,?
8/10/1974,51,37,44,21,0.00,0.0,0,?,?
8/11/1974,59,41,50,15,0.00,0.0,0,?,?
8/12/1974,63,49,56,9,0.00,0.0,0,?,?
8/13/1974,64,47,56,9,0.00,0.0,0,?,?
8/14/1974,52,41,47,18,0.00,0.0,0,?,?
8/15/1974,46,36,41,24,0.00,0.0,0,?,?
8/16/1974,55,36,46,19,0.00,0.0,0,?,?
8/17/1974,56,46,51,14,1.98,0.0,0,?,?
8/18/1974,52,44,48,17,0.00,0.0,0,?,?
8/19/1974,56,44,50,15,0.07,0.0,0,?,?
8/20/1974,59,45,52,13,0.00,0.0,0,?,?
8/21/1974,61,46,54,11,0.00,0.0,0,?,?
8/22/1974,62,49,56,9,0.00,0.0,0,?,?
8/23/1974,57,49,53,12,0.03,0.0,0,?,?
8/24/1974,54,42,48,17,0.27,0.0,0,?,?
8/25/1974,50,35,43,22,0.00,0.0,0,?,?
8/26/1974,49,39,44,21,0.00,0.0,0,?,?
8/27/1974,53,46,50,15,0.49,0.0,0,?,?
8/28/1974,52,39,46,19,0.15,0.0,0,?,?
8/29/1974,51,44,48,17,2.00,0.0,0,?,?
8/30/1974,52,43,48,17,0.33,0.0,0,?,?
8/31/1974,56,42,49,16,0.00,0.0,0,?,?
9/01/1974,51,36,44,21,0.25,0.0,0,?,?
9/02/1974,48,38,43,22,0.15,0.0,0,?,?
9/03/1974,45,39,42,23,1.21,0.0,0,?,?
9/04/1974,46,33,40,25,0.31,0.0,0,?,?
9/05/1974,48,33,41,24,0.00,0.0,0,?,?
9/06/1974,50,37,44,21,0.00,0.0,0,?,?
9/07/1974,49,42,46,19,0.00,0.0,0,?,?
9/08/1974,52,39,46,19,0.00,0.0,0,?,?
9/09/1974,51,42,47,18,0.00,0.0,0,?,?
9/10/1974,49,45,47,18,0.10,0.0,0,?,?
9/11/1974,53,44,49,16,0.00,0.0,0,?,?
9/12/1974,54,49,52,13,0.52,0.0,0,?,?
9/13/1974,55,47,51,14,0.75,0.0,0,?,?
9/14/1974,48,29,39,26,0.15,0.0,0,?,?
9/15/1974,39,30,35,30,0.00,0.0,0,?,?
9/16/1974,38,28,33,32,0.12,0.0,0,?,?
9/17/1974,42,27,35,30,0.36,0.0,0,?,?
9/18/1974,42,30,36,29,0.13,0.0,0,?,?
9/19/1974,44,32,38,27,0.00,0.0,0,?,?
9/20/1974,48,42,45,20,0.39,0.0,0,?,?
9/21/1974,45,35,40,25,1.13,0.0,0,?,?
9/22/1974,36,24,30,35,0.24,1.0,0,?,?
9/23/1974,25,15,20,45,0.02,0.2,1,?,?
9/24/1974,28,14,21,44,0.00,0.0,1,?,?
9/25/1974,29,22,26,39,0.15,1.3,0,?,?
9/26/1974,32,29,31,34,0.13,0.7,1,?,?
9/27/1974,46,32,39,26,0.00,0.0,0,?,?
9/28/1974,49,40,45,20,0.68,0.0,0,?,?
9/29/1974,52,39,46,19,1.91,0.0,0,?,?
9/30/1974,39,17,28,37,0.33,0.5,0,?,?
10/01/1974,27,13,20,45,0.00,0.0,0,?,?
10/02/1974,28,16,22,43,0.49,4.0,2,?,?
10/03/1974,19,15,17,48,0.03,0.3,3,?,?
