% Dow-Jones Industrial Average (DJIA) closing values from 1900 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in  The American Statistician.
% ---
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation djdc0093

@attribute date DATE yyMMdd
@attribute closing_value REAL

@data
251022,152.13
251023,153.29
251024,153.47
251026,153.60
251027,152.92
251028,155.25
251029,154.88
251030,155.65
251031,156.52
251102,157.88
251103,-9.00
251104,158.05
251105,157.67
251106,159.39
251107,158.48
251109,157.43
251110,151.60
251111,154.18
251112,155.47
251113,157.76
251114,156.36
251116,153.11
251117,153.48
251118,150.35
251119,153.37
251120,152.45
251121,151.08
251123,148.60
251124,148.18
251125,151.04
251126,-9.00
251127,152.70
251128,151.78
251130,151.08
251201,152.11
251202,152.88
251203,153.80
251204,154.60
251205,154.63
251207,154.21
251208,153.84
251209,152.57
251210,153.71
251211,154.21
251212,154.65
251214,154.70
251215,154.07
251216,152.88
251217,152.78
251218,152.67
251219,153.21
251221,152.35
251222,153.91
251223,155.98
251224,157.01
251225,-9.00
251226,-9.00
251228,156.87
251229,155.83
251230,155.81
251231,156.66
260101,-9.00
260102,158.54
260104,158.75
260105,157.60
260106,158.00
260107,158.93
260108,158.76
260109,159.10
260111,157.58
260112,157.39
260113,158.31
260114,156.90
260115,155.10
260116,155.23
260118,155.98
260119,153.81
260120,155.04
260121,153.20
260122,154.26
260123,155.16
260125,155.28
260126,154.63
260127,156.46
260128,157.20
260129,157.35
260130,157.44
260201,156.83
260202,157.95
260203,159.40
260204,160.53
260205,159.98
260206,159.99
260208,159.10
260209,160.31
260210,161.58
260211,162.31
260212,-9.00
260213,162.08
260215,158.30
260216,158.88
260217,160.05
260218,161.09
260219,160.92
260220,160.93
260222,-9.00
260223,158.83
260224,158.55
260225,156.54
260226,154.68
260227,154.45
260301,150.90
260302,147.06
260303,144.44
260304,150.76
260305,150.40
260306,149.86
260308,150.10
260309,151.27
260310,153.13
260311,153.00
260312,153.03
260313,150.07
260315,150.65
260316,149.88
260317,149.28
260318,146.32
260319,145.11
260320,144.80
260322,146.32
260323,143.86
260324,140.31
260325,140.81
260326,141.76
260327,139.02
260329,135.49
260330,135.20
260331,140.46
260401,140.35
260402,-9.00
260403,140.39
260405,141.08
260406,142.43
260407,141.97
260408,140.67
260409,140.95
260410,139.93
260412,136.53
260413,138.90
260414,136.36
260415,137.08
260416,136.27
260417,136.83
260419,136.91
260420,137.47
260421,139.91
260422,141.11
260423,142.55
260424,144.83
260426,142.93
260427,143.15
260428,144.55
260429,144.43
260430,143.71
260501,143.40
260503,140.53
260504,141.38
260505,141.49
260506,142.13
260507,140.10
260508,140.23
260510,138.87
260511,139.05
260512,139.78
260513,139.45
260514,138.84
260515,138.02
260517,137.97
260518,137.53
260519,137.16
260520,138.66
260521,140.27
260522,140.41
260524,141.16
260525,141.20
260526,141.64
260527,142.43
260528,143.43
260529,-9.00
260531,-9.00
260601,142.30
260602,143.55
260603,145.03
260604,145.28
260605,145.36
260607,145.56
260608,145.40
260609,145.56
260610,145.95
260611,147.21
260612,148.61
260614,150.13
260615,149.37
260616,151.31
260617,153.44
260618,151.92
260619,153.33
260621,154.03
260622,153.54
260623,151.45
260624,151.87
260625,150.80
260626,150.68
260628,151.08
260629,152.61
260630,153.04
260701,153.01
260702,154.15
260703,-9.00
260705,-9.00
260706,154.37
260707,155.05
260708,155.66
260709,153.74
260710,155.06
260712,155.58
260713,156.83
260714,157.12
260715,155.84
260716,157.81
260717,158.81
260719,158.94
260720,157.63
260721,156.41
260722,155.58
260723,155.43
260724,154.59
260726,155.71
260727,156.73
260728,159.33
260729,160.58
260730,160.18
260731,160.47
260802,161.84
260803,163.40
260804,163.23
260805,163.34
260806,164.16
260807,165.21
260809,166.14
260810,162.89
260811,161.68
260812,163.28
260813,164.85
260814,166.64
260816,166.10
260817,164.14
260818,164.41
260819,162.43
260820,162.06
260821,162.78
260823,163.41
260824,161.46
260825,160.41
260826,161.18
260827,161.36
260828,161.88
260830,161.83
260831,162.51
260901,163.93
260902,163.23
260903,163.75
260904,-9.00
260906,-9.00
260907,166.10
260908,165.05
260909,164.94
260910,163.35
260911,162.16
260913,158.97
260914,160.57
260915,159.35
260916,158.71
260917,156.74
260918,157.86
260920,156.26
260921,157.56
260922,156.65
260923,156.96
260924,158.65
260925,159.27
260927,158.42
260928,158.01
260929,157.71
260930,158.19
261001,159.69
261002,159.64
261004,156.78
261005,154.86
261006,153.99
261007,152.50
261008,153.39
261009,151.18
261011,149.35
261012,-9.00
261013,150.78
261014,152.10
261015,147.95
261016,146.85
261018,148.20
261019,145.66
261020,146.73
261021,149.38
261022,148.51
261023,149.56
261025,148.78
261026,149.35
261027,151.87
261028,151.45
261029,150.76
261030,150.38
261101,150.51
261102,-9.00
261103,151.23
261104,152.76
261105,152.88
261106,153.03
261108,154.78
261109,154.82
261110,153.41
261111,154.66
261112,155.00
261113,154.58
261115,155.00
261116,156.53
261117,155.15
261118,154.51
261119,152.86
261120,153.95
261122,155.01
261123,155.83
261124,155.73
261125,-9.00
261126,157.37
261127,156.43
261129,155.93
261130,156.55
261201,157.31
261202,158.00
261203,158.50
261204,159.05
261206,159.30
261207,158.86
261208,158.35
261209,158.94
261210,159.61
261211,159.89
261213,160.01
261214,160.65
261215,160.63
261216,159.32
261217,160.66
261218,161.86
261220,160.75
261221,160.46
261222,160.29
261223,160.22
261224,160.46
261225,-9.00
261227,159.32
261228,157.19
261229,157.50
261230,156.65
261231,157.20
270101,-9.00
270103,155.16
270104,155.53
270105,155.54
270106,155.16
270107,155.53
270108,155.85
270110,156.56
270111,155.68
270112,155.50
270113,155.45
270114,154.91
270115,154.99
270117,153.91
270118,154.11
270119,155.53
270120,155.16
270121,155.51
270122,155.17
270124,154.43
270125,152.73
270126,153.36
270127,153.13
270128,153.86
270129,155.18
270131,156.41
270201,156.26
270202,154.80
270203,154.94
270204,154.51
270205,154.33
270207,154.31
270208,154.86
270209,155.29
270210,155.53
270211,156.05
270212,-9.00
270214,157.56
270215,157.61
270216,157.41
270217,157.97
270218,158.56
270219,158.71
270221,158.80
270222,-9.00
270223,160.43
270224,160.11
270225,160.68
270226,160.83
270228,161.96
270301,161.42
270302,159.07
270303,160.89
270304,159.68
270305,159.23
270307,158.62
270308,158.84
270309,159.86
270310,160.87
270311,160.18
270312,160.73
270314,161.43
270315,160.03
270316,161.61
270317,161.78
270318,160.68
270319,160.56
270321,160.81
270322,158.41
270323,158.85
270324,160.30
270325,160.21
270326,160.55
270328,161.01
270329,160.62
270330,159.66
270331,160.08
270401,160.71
270402,160.66
270404,161.70
270405,162.68
270406,162.69
270407,162.50
270408,162.52
270409,162.69
270411,163.61
270412,163.38
270413,164.17
270414,164.78
270415,-9.00
270416,165.59
270418,165.48
270419,165.93
270420,166.10
270421,166.66
270422,167.36
270423,166.80
270425,163.73
270426,165.12
270427,165.23
270428,165.53
270429,164.64
270430,164.21
270502,164.55
270503,165.85
270504,168.05
270505,167.75
270506,167.85
270507,167.94
270509,168.15
270510,168.25
270511,167.58
270512,167.06
270513,168.15
270514,168.46
270516,166.68
270517,168.09
270518,168.98
270519,170.29
270520,171.75
270521,172.06
270523,171.67
270524,171.06
270525,171.51
270526,171.31
270527,172.15
270528,172.56
270530,-9.00
270531,172.96
270601,171.98
270602,171.88
270603,169.65
270604,170.16
270606,171.13
270607,170.18
270608,170.22
270609,170.85
270610,170.21
270611,170.63
270613,-9.00
270614,167.63
270615,168.78
270616,170.26
270617,170.15
270618,169.85
270620,169.50
270621,169.87
270622,169.50
270623,167.82
270624,168.04
270625,168.04
270627,165.73
270628,166.40
270629,166.53
270630,166.23
270701,168.06
270702,169.29
270704,-9.00
270705,170.95
270706,172.27
270707,171.96
270708,171.50
270709,171.98
270711,172.65
270712,173.11
270713,173.19
270714,174.38
270715,174.87
270716,174.93
270718,175.40
270719,177.02
270720,177.83
270721,177.75
270722,177.83
270723,178.11
270725,179.28
270726,179.72
270727,180.09
270728,180.73
270729,171.40
270730,172.61
270801,184.21
270802,185.55
270803,183.56
270804,184.64
270805,182.87
270806,182.51
270808,180.27
270809,182.05
270810,182.20
270811,180.00
270812,177.13
270813,179.34
270815,181.93
270816,183.36
270817,184.30
270818,184.15
270819,185.10
270820,185.80
270822,187.32
270823,187.49
270824,188.07
270825,187.50
270826,188.81
270827,189.30
270829,190.00
270830,190.63
270831,189.79
270901,191.56
270902,192.83
270903,191.26
270905,-9.00
270906,196.91
270907,197.75
270908,196.92
270909,194.60
270910,195.86
270912,194.00
270913,196.81
270914,198.00
270915,198.97
270916,198.85
270917,197.70
270919,196.38
270920,196.97
270921,196.26
270922,194.65
270923,195.42
270924,196.83
270926,194.64
270927,195.38
270928,194.11
270929,194.80
270930,197.59
271001,198.36
271003,199.78
271004,198.88
271005,199.22
271006,199.22
271007,197.50
271008,190.29
271010,189.03
271011,189.29
271012,-9.00
271013,190.45
271014,190.02
271015,190.18
271017,186.81
271018,187.32
271019,184.48
271020,183.00
271021,181.43
271022,179.78
271024,181.43
271025,185.31
271026,184.78
271027,183.96
271028,181.68
271029,180.32
271031,181.73
271101,181.65
271102,184.61
271103,186.50
271104,187.49
271105,188.47
271107,190.57
271108,-9.00
271109,189.31
271110,190.70
271111,193.34
271112,194.11
271114,195.91
271115,195.37
271116,194.53
271117,195.47
271118,196.68
271119,196.83
271121,194.90
271122,196.20
271123,197.10
271124,-9.00
271125,196.88
271126,196.97
271128,194.80
271129,196.95
271130,198.21
271201,196.58
271202,196.75
271203,197.34
271205,196.96
271206,196.44
271207,195.43
271208,193.58
271209,196.19
271210,196.38
271212,197.35
271213,198.05
271214,196.74
271215,197.09
271216,198.96
271217,199.95
271219,200.93
271220,200.93
271221,200.63
271222,200.62
271223,200.81
271224,200.30
271226,-9.00
271227,200.32
271228,198.60
271229,199.96
271230,200.70
271231,202.40
280102,-9.00
280103,203.35
280104,202.24
280105,199.61
280106,201.45
280107,201.97
280109,199.63
280110,197.52
280111,197.43
280112,198.35
280113,199.51
280114,197.96
280116,195.41
280117,195.35
280118,194.50
280119,196.24
280120,198.06
280121,198.46
280123,199.72
280124,201.01
280125,198.58
280126,199.60
280127,200.31
280128,198.87
280130,197.57
280131,198.59
280201,197.98
280202,199.20
280203,196.30
280204,196.53
280206,196.63
280207,196.85
280208,197.86
280209,199.35
280210,199.02
280211,199.16
280213,-9.00
280214,197.93
280215,197.59
280216,196.30
280217,192.48
280218,191.80
280220,191.33
280221,192.81
280222,-9.00
280223,193.09
280224,193.15
280225,193.08
280227,192.12
280228,193.94
280229,194.78
280301,194.81
280302,194.53
280303,195.43
280305,197.80
280306,199.51
280307,197.48
280308,198.26
280309,201.32
280310,200.24
280312,203.33
280313,202.31
280314,201.04
280315,202.91
280316,204.70
280317,204.03
280319,203.66
280320,205.23
280321,206.78
280322,206.67
280323,208.56
280324,209.10
280326,210.36
280327,210.38
280328,210.03
280329,210.76
280330,214.45
280331,213.35
280402,209.33
280403,209.95
280404,209.82
280405,212.12
280406,-9.00
280407,-9.00
280409,211.53
280410,209.23
280411,212.46
280412,212.13
280413,216.93
280414,215.15
280416,215.79
280417,213.02
280418,213.36
280419,214.07
280420,210.90
280421,-9.00
280423,207.94
280424,208.85
280425,208.96
280426,210.18
280427,212.25
280428,212.55
280430,211.63
280501,213.48
280502,213.88
280503,214.62
280504,217.66
280505,-9.00
280507,219.51
280508,220.09
280509,218.71
280510,218.43
280511,220.74
280512,-9.00
280514,220.88
280515,219.52
280516,216.65
280517,218.76
280518,217.64
280519,-9.00
280521,214.33
280522,211.73
280523,215.45
280524,217.53
280525,217.74
280526,-9.00
280528,214.05
280529,217.28
280530,-9.00
280531,219.81
280601,220.27
280602,220.96
280604,216.62
280605,217.80
280606,215.51
280607,215.08
280608,211.51
280609,209.01
280611,205.74
280612,202.65
280613,209.01
280614,210.76
280615,205.96
280616,205.75
280618,201.96
280619,202.01
280620,204.49
280621,204.15
280622,204.25
280623,203.30
280625,203.95
280626,206.08
280627,208.42
280628,209.63
280629,210.37
280630,210.55
280702,208.21
280703,211.90
280704,-9.00
280705,214.43
280706,212.49
280707,213.55
280709,213.86
280710,212.71
280711,206.43
280712,206.71
280713,207.83
280714,207.77
280716,205.10
280717,206.42
280718,209.30
280719,208.73
280720,209.95
280721,208.79
280723,210.84
280724,212.00
280725,213.04
280726,212.65
280727,215.66
280728,215.89
280730,216.62
280731,216.00
280801,216.78
280802,214.90
280803,216.15
280804,216.67
280806,218.04
280807,218.06
280808,215.19
280809,215.10
280810,214.91
280811,215.29
280813,215.53
280814,214.08
280815,219.40
280816,221.34
280817,222.41
280818,223.61
280820,225.77
280821,228.79
280822,229.71
280823,229.24
280824,233.68
280825,234.98
280827,234.83
280828,236.55
280829,238.28
280830,238.85
280831,240.41
280901,240.38
280903,-9.00
280904,240.25
280905,240.02
280906,239.06
280907,241.72
280908,241.11
280910,238.82
280911,241.05
280912,241.48
280913,240.20
280914,239.62
280915,240.02
280917,241.25
280918,240.11
280919,239.61
280920,239.08
280921,239.37
280922,238.84
280924,240.13
280925,240.41
280926,239.40
280927,236.86
280928,237.38
280929,239.43
281001,240.01
281002,238.14
281003,137.75
281004,240.00
281005,240.44
281006,240.17
281008,239.55
281009,241.73
281010,246.53
281011,247.69
281012,-9.00
281013,249.13
281015,249.85
281016,249.43
281017,250.87
281018,251.88
281019,256.59
281020,253.75
281022,253.60
281023,256.04
281024,257.03
281025,256.48
281026,251.44
281027,255.51
281029,257.13
281030,253.70
281031,252.16
281101,255.23
281102,254.38
281103,254.16
281105,257.58
281106,-9.00
281107,260.68
281108,261.11
281109,263.05
281110,265.58
281112,269.67
281113,269.89
281114,268.60
281115,269.42
281116,276.66
281117,277.48
281119,278.78
281120,283.90
281121,280.53
281122,290.34
281123,288.22
281124,-9.00
281126,291.16
281127,292.39
281128,295.62
281129,-9.00
281130,293.38
281201,290.80
281203,289.23
281204,291.30
281205,290.68
281206,279.79
281207,271.05
281208,257.33
281210,263.95
281211,269.34
281212,266.82
281213,266.88
281214,272.26
281215,270.72
281217,270.23
281218,275.42
281219,280.50
281220,282.01
281221,286.53
281222,285.94
281224,287.89
281225,-9.00
281226,286.13
281227,290.95
281228,296.52
281229,297.28
281231,300.00
290101,-9.00
290102,307.01
290103,305.72
290104,304.75
290105,302.43
290107,297.70
290108,296.98
290109,300.83
290110,301.58
290111,301.66
290112,301.25
290114,304.06
290115,297.66
290116,302.66
290117,303.95
290118,304.14
290119,305.96
290121,304.64
290122,307.06
290123,310.33
290124,309.39
290125,315.13
290126,314.56
290128,314.04
290129,312.60
290130,312.60
290131,317.51
290201,319.68
290202,319.76
290204,319.05
290205,322.06
290206,317.18
290207,305.75
290208,301.53
290209,-9.00
290211,310.35
290212,-9.00
290213,308.07
290214,306.49
290215,300.41
290216,295.85
290218,300.74
290219,301.10
290220,305.99
290221,310.06
290222,-9.00
290223,-9.00
290225,311.24
290226,311.25
290227,314.53
290228,317.41
290301,321.18
290302,319.12
290304,313.86
290305,310.20
290306,305.20
290307,308.99
290308,311.59
290309,311.61
290311,305.75
290312,306.14
290313,310.29
290314,316.26
290315,319.70
290316,320.00
290318,317.59
290319,317.53
290320,316.44
290321,314.63
290322,310.26
290323,306.21
290325,297.50
290326,296.51
290327,303.22
290328,308.85
290329,-9.00
290330,-9.00
290401,300.40
290402,303.49
290403,300.35
290404,305.37
290405,303.04
290406,302.81
290408,301.49
290409,299.13
290410,300.67
290411,304.09
290412,305.43
290413,304.41
290415,302.43
290416,304.19
290417,309.91
290418,311.87
290419,310.58
290420,311.07
290422,315.33
290423,316.62
290424,315.66
290425,314.28
290426,314.15
290427,315.68
290429,313.84
290430,319.29
290501,320.13
290502,321.52
290503,325.56
290504,327.08
290506,326.16
290507,321.91
290508,323.51
290509,321.17
290510,325.70
290511,324.59
290513,316.49
290514,320.79
290515,319.35
290516,320.09
290517,321.38
290518,321.48
290520,312.70
290521,314.09
290522,300.83
290523,308.09
290524,305.64
290525,304.33
290527,293.42
290528,298.87
290529,296.76
290530,-9.00
290531,297.41
290601,299.12
290603,304.20
290604,310.57
290605,307.68
290606,307.72
290607,307.46
290608,305.12
290610,303.27
290611,306.64
290612,306.68
290613,313.05
290614,313.68
290615,314.26
290617,319.33
290618,319.67
290619,316.41
290620,317.73
290621,320.68
290622,322.23
290624,321.15
290625,326.16
290626,328.60
290627,328.91
290628,331.65
290629,333.79
290701,335.22
290702,340.28
290703,341.99
290704,-9.00
290705,344.27
290706,344.66
290708,346.55
290709,345.57
290710,343.30
290711,343.04
290712,346.37
290713,345.94
290715,341.93
290716,344.24
290717,345.63
290718,344.59
290719,345.20
290720,345.87
290722,341.37
290723,345.48
290724,343.04
290725,344.67
290726,345.47
290727,343.73
290729,339.21
290730,343.12
290731,347.70
290801,350.56
290802,353.08
290803,355.62
290805,352.50
290806,351.39
290807,348.44
290808,352.10
290809,337.99
290810,344.84
290812,351.13
290813,354.03
290814,354.86
290815,354.42
290816,361.49
290817,360.70
290819,365.20
290820,367.67
290821,365.55
290822,369.95
290823,374.61
290824,375.44
290826,374.46
290827,373.79
290828,372.06
290829,376.18
290830,380.33
290831,-9.00
290902,-9.00
290903,381.17
290904,379.61
290905,369.77
290906,376.29
290907,377.56
290909,374.93
290910,367.29
290911,370.91
290912,366.35
290913,366.85
290914,367.01
290916,372.39
290917,368.52
290918,370.90
290919,369.97
290920,362.05
290921,361.16
290923,359.00
290924,352.61
290925,352.57
290926,355.95
290927,344.87
290928,347.17
290930,343.45
291001,342.57
291002,344.50
291003,329.95
291004,325.17
291005,341.36
291007,345.72
291008,345.00
291009,346.66
291010,352.86
291011,352.69
291012,-9.00
291014,350.97
291015,347.24
291016,336.13
291017,341.86
291018,333.29
291019,323.87
291021,320.91
291022,326.51
291023,305.85
291024,299.47
291025,301.22
291026,298.97
291028,260.64
291029,230.07
291030,258.47
291031,273.51
291101,-9.00
291102,-9.00
291104,257.68
291105,-9.00
291106,232.13
291107,238.19
291108,236.53
291109,-9.00
291111,220.39
291112,209.74
291113,198.69
291114,217.28
291115,228.73
291116,-9.00
291118,227.56
291119,234.02
291120,241.23
291121,248.49
291122,245.74
291123,-9.00
291125,243.44
291126,235.35
291127,238.95
291128,-9.00
291129,-9.00
291130,-9.00
291202,241.70
291203,249.61
291204,254.64
291205,251.51
291206,260.12
291207,263.46
291209,259.18
291210,262.20
291211,258.44
291212,243.14
291213,249.60
291214,253.02
291216,245.88
291217,249.58
291218,246.84
291219,240.42
291220,230.89
291221,235.42
291223,232.65
291224,234.07
291225,-9.00
291226,240.96
291227,240.66
291228,238.43
291230,241.06
291231,248.48
300101,-9.00
300102,244.20
300103,247.19
300104,248.85
300106,248.10
300107,246.50
300108,245.70
300109,249.68
300110,250.03
300111,248.71
300113,249.62
300114,250.44
300115,251.54
300116,248.99
300117,246.33
300118,246.84
300120,247.31
300121,249.58
300122,250.19
300123,253.52
300124,256.31
300125,259.06
300127,260.93
300128,257.90
300129,262.18
300130,263.28
300131,267.14
300201,268.41
300203,266.54
300204,268.48
300205,272.06
300206,268.56
300207,267.82
300208,269.78
300210,268.56
300211,271.05
300212,-9.00
300213,272.27
300214,271.52
300215,269.25
