% Standard and Poor's 500 Index closing values from 1926 to 1993.
% First column contains the date (yymmdd), second column contains the value.
% These data are used in: E.Ley (1996): "On the Peculiar Distribution of the
% U.S. Stock Indices;" forthcoming in The American Statistician.
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: last
%

@relation spdc2693

@attribute date DATE yyMMdd
@attribute values REAL

@data
481122,15.21
481123,15.19
481124,14.91
481126,14.91
481127,14.91
481129,14.79
481130,14.75
481201,15.01
481202,15.00
481203,15.13
481204,15.25
481206,15.23
481207,15.24
481208,15.20
481209,15.17
481210,15.22
481211,15.33
481213,15.33
481214,15.25
481215,15.17
481216,15.16
481217,15.20
481218,15.19
481220,15.19
481221,15.14
481222,15.15
481223,15.15
481224,15.25
481227,15.19
481228,15.08
481229,15.28
481230,15.28
481231,15.20
490103,14.95
490104,15.03
490105,15.16
490106,15.50
490107,15.61
490108,15.62
490110,15.51
490111,15.50
490112,15.47
490113,15.39
490114,15.24
490115,15.29
490117,15.38
490118,15.38
490119,15.44
490120,15.50
490121,15.47
490122,15.51
490124,15.44
490125,15.33
490126,15.29
490127,15.25
490128,15.20
490129,15.23
490131,15.22
490201,15.34
490202,15.35
490203,15.32
490204,15.09
490205,14.85
490207,14.76
490208,14.70
490209,14.78
490210,14.58
490211,14.56
490214,14.61
490215,14.65
490216,14.73
490217,14.83
490218,14.79
490219,14.76
490221,14.74
490223,14.60
490224,14.42
490225,14.38
490226,14.45
490228,14.62
490301,14.71
490302,14.67
490303,14.65
490304,14.67
490305,14.81
490307,14.86
490308,14.89
490309,14.86
490310,14.87
490311,15.02
490312,15.06
490314,15.07
490315,14.98
490316,14.92
490317,14.97
490318,14.94
490319,14.90
490321,14.87
490322,14.77
490323,14.95
490324,14.97
490325,14.89
490326,14.89
490328,14.93
490329,15.22
490330,15.21
490331,15.06
490401,14.94
490402,15.00
490404,14.98
490405,14.96
490406,14.92
490407,14.93
490408,14.97
490409,15.01
490411,14.99
490412,15.03
490413,15.02
490414,14.99
490416,15.05
490418,15.07
490419,15.01
490420,14.97
490421,14.72
490422,14.70
490423,14.74
490425,14.68
490426,14.76
490427,14.76
490428,14.69
490429,14.71
490430,14.74
490502,14.78
490503,14.85
490504,15.02
490505,15.01
490506,14.92
490507,14.91
490509,14.88
490510,14.82
490511,14.85
490512,14.87
490513,14.88
490514,14.91
490516,14.96
490517,14.93
490518,14.89
490519,14.80
490520,14.73
490521,14.72
490523,14.58
490524,14.50
490525,14.57
490526,14.56
490527,14.51
490531,14.19
490601,14.14
490602,14.14
490603,14.05
490606,13.82
490607,13.84
490608,13.93
490609,13.93
490610,13.81
490613,13.55
490614,13.64
490615,13.90
490616,13.85
490617,13.87
490620,14.07
490621,14.08
490622,14.04
490623,14.11
490624,14.13
490627,14.12
490628,14.00
490629,14.09
490630,14.16
490701,14.26
490705,14.34
490706,14.52
490707,14.52
490708,14.51
490711,14.51
490712,14.61
490713,14.78
490714,14.79
490715,14.76
490718,14.80
490719,14.94
490720,14.97
490721,14.90
490722,14.89
490725,14.94
490726,15.06
490727,15.06
490728,15.04
490729,15.04
490801,15.12
490802,15.16
490803,15.15
490804,15.13
490805,15.35
490808,15.51
490809,15.37
490810,15.44
490811,15.39
490812,15.32
490815,15.25
490816,15.29
490817,15.46
490818,15.50
490819,15.41
490822,15.37
490823,15.17
490824,15.18
490825,15.22
490826,15.28
490829,15.12
490830,15.21
490831,15.22
490901,15.31
490902,15.29
490906,15.28
490907,15.38
490908,15.41
490909,15.40
490912,15.52
490913,15.74
490914,15.73
490915,15.61
490916,15.66
490919,15.55
490920,15.19
490921,15.41
490922,15.50
490923,15.57
490926,15.53
490927,15.41
490928,15.53
490929,15.62
490930,15.58
491001,15.52
491003,15.60
491004,15.75
491005,15.78
491006,15.84
491007,15.85
491008,15.86
491010,15.83
491011,15.97
491013,15.97
491014,15.91
491015,15.89
491017,15.73
491018,15.84
491019,15.93
491020,15.90
491021,15.85
491022,15.86
491024,15.87
491025,15.95
491026,16.06
491027,16.15
491028,16.08
491029,16.13
491031,16.04
491101,16.20
491102,16.33
491103,16.29
491104,16.21
491105,16.22
491107,16.16
491109,16.18
491110,16.14
491112,16.13
491114,16.03
491115,15.75
491116,15.84
491117,15.96
491118,16.14
491119,16.18
491121,16.07
491122,16.15
491123,16.19
491125,16.10
491126,16.14
491128,16.05
491129,16.02
491130,16.06
491201,16.15
491202,16.28
491203,16.41
491205,16.41
491206,16.39
491207,16.43
491208,16.43
491209,16.42
491210,16.45
491212,16.57
491213,16.64
491214,16.67
491215,16.68
491216,16.66
491217,16.64
491219,16.59
491220,16.53
491221,16.49
491222,16.64
491223,16.64
491227,16.58
491228,16.66
491229,16.68
491230,16.79
491231,16.76
500103,16.66
500104,16.85
500105,16.93
500106,16.98
500107,17.09
500109,17.08
500110,17.03
500111,17.09
500112,16.76
500113,16.67
500114,16.65
500116,16.72
500117,16.86
500118,16.85
500119,16.87
500120,16.90
500121,16.94
500123,16.92
500124,16.86
500125,16.74
500126,16.73
500127,16.82
500128,16.90
500130,17.02
500131,17.05
500201,17.05
500202,17.23
500203,17.29
500204,17.35
500206,17.32
500207,17.23
500208,17.21
500209,17.28
500210,17.24
500211,17.22
500214,17.06
500215,17.06
500216,16.99
500217,17.15
500218,17.23
500220,17.20
500221,17.17
500223,17.21
500224,17.28
500225,17.26
500227,17.28
500228,17.22
500301,17.24
500302,17.23
500303,17.29
500304,17.33
500306,17.32
500307,17.20
500308,17.19
500309,17.07
500310,17.09
500311,17.14
500313,17.12
500314,17.25
500315,17.45
500316,17.49
500317,17.45
500318,17.49
500320,17.44
500321,17.45
500322,17.55
500323,17.56
500324,17.56
500325,17.61
500327,17.46
500328,17.53
500329,17.44
500330,17.30
500331,17.29
500401,17.34
500403,17.53
500404,17.55
500405,17.63
500406,17.78
500408,17.82
500410,17.85
500411,17.75
500412,17.94
500413,17.98
500414,17.96
500415,17.86
500417,17.88
500418,18.03
500419,18.05
500420,17.93
500421,17.96
500422,17.96
500424,17.83
500425,17.83
500426,17.76
500427,17.86
500428,17.96
500429,18.07
500501,18.22
500502,18.11
500503,18.27
500504,18.12
500505,18.22
500506,18.33
500508,18.27
500509,18.27
500510,18.29
500511,18.29
500512,18.18
500513,18.20
500515,18.26
500516,18.44
500517,18.52
500518,18.56
500519,18.68
500520,18.72
500522,18.60
500523,18.71
500524,18.69
500525,18.69
500526,18.67
500527,18.65
500529,18.72
500531,18.78
500601,18.77
500602,18.79
500605,18.60
500606,18.88
500607,18.93
500608,19.14
500609,19.26
500612,19.40
500613,19.25
500614,18.98
500615,18.93
500616,18.97
500619,18.92
500620,18.83
500621,19.00
500622,19.16
500623,19.14
500626,18.11
500627,17.91
500628,18.11
500629,17.44
500630,17.69
500703,17.64
500705,17.81
500706,17.91
500707,17.67
500710,17.59
500711,17.32
500712,16.87
500713,16.69
500714,16.87
500717,16.68
500718,17.06
500719,17.36
500720,17.61
500721,17.59
500724,17.48
500725,17.23
500726,17.27
500727,17.50
500728,17.69
500731,17.84
500801,18.02
500802,17.95
500803,17.99
500804,18.14
500807,18.41
500808,18.46
500809,18.61
500810,18.48
500811,18.28
500814,18.29
500815,18.32
500816,18.34
500817,18.54
500818,18.68
500821,18.70
500822,18.68
500823,18.82
500824,18.79
500825,18.54
500828,18.53
500829,18.54
500830,18.43
500831,18.42
500901,18.55
500905,18.68
500906,18.54
500907,18.59
500908,18.75
500911,18.61
500912,18.87
500913,19.09
500914,19.18
500915,19.29
500918,19.37
500919,19.31
500920,19.21
500921,19.37
500922,19.44
500925,19.42
500926,19.14
500927,19.41
500928,19.42
500929,19.45
501002,19.69
501003,19.66
501004,20.00
501005,19.89
501006,20.12
501007,20.16
501009,20.00
501010,19.78
501011,19.86
501013,19.85
501014,19.72
501016,19.71
501017,19.89
501018,20.01
501019,20.02
501020,19.96
501021,20.01
501023,19.96
501024,20.08
501025,20.05
501026,19.61
501027,19.77
501028,19.79
501030,19.61
501031,19.53
501101,19.56
501102,19.73
501103,19.85
501104,19.78
501106,19.36
501108,19.56
501109,19.79
501110,19.94
501113,20.01
501114,19.86
501115,19.82
501116,19.72
501117,19.86
501118,19.96
501120,19.93
501121,19.88
501122,20.16
501124,20.32
501125,20.28
501127,20.18
501128,19.56
501129,19.37
501130,19.51
501201,19.66
501202,19.54
501204,19.00
501205,19.31
501206,19.45
501207,19.40
501208,19.40
501209,19.50
501211,19.72
501212,19.68
501213,19.67
501214,19.43
501215,19.33
501216,19.64
501218,19.85
501219,19.96
501220,19.97
501221,19.98
501222,20.07
501226,19.92
501227,20.30
501228,20.38
501229,20.43
501230,20.41
510102,20.77
510103,20.69
510104,20.87
510105,20.87
510106,20.88
510108,21.00
510109,21.12
510110,20.85
510111,21.19
510112,21.11
510113,21.10
510115,21.30
510116,21.46
510117,21.55
510118,21.40
510119,21.36
510120,21.41
510122,21.18
510123,21.26
510124,21.16
510125,21.03
510126,21.26
510127,21.53
510129,21.67
510130,21.74
510131,21.66
510201,21.77
510202,21.96
510203,22.08
510205,22.20
510206,22.12
510207,21.99
510208,22.09
510209,22.17
510210,22.21
510213,22.18
510214,22.12
510215,22.00
510216,22.13
510217,22.15
510219,21.83
510220,21.79
510221,21.86
510223,21.92
510224,21.96
510226,21.93
510227,21.76
510228,21.80
510301,21.85
510302,21.93
510303,21.94
510305,21.79
510306,21.79
510307,21.86
510308,21.95
510309,21.95
510310,21.91
510312,21.70
510313,21.41
510314,21.25
510315,21.29
510316,21.64
510317,21.67
510319,21.56
510320,21.52
510321,21.64
510322,21.73
510324,21.47
510326,21.53
510327,21.51
510328,21.26
510329,21.33
510330,21.48
510331,21.40
510402,21.32
510403,21.26
510404,21.40
510405,21.69
510406,21.72
510407,21.68
510409,21.68
510410,21.65
510411,21.64
510412,21.83
510413,22.09
510414,22.20
510416,22.04
510417,22.09
510418,22.13
510419,22.04
510420,22.04
510421,22.05
510423,22.05
510424,21.96
510425,21.97
510426,22.16
510427,22.39
510428,22.43
510430,22.43
510501,22.53
510502,22.62
510503,22.81
510504,22.77
510505,22.69
510507,22.63
510508,22.61
510509,22.64
510510,22.51
510511,22.33
510512,22.22
510514,22.18
510515,21.76
510516,21.69
510517,21.91
510518,21.51
510519,21.55
510521,21.46
510522,21.36
510523,21.16
510524,21.05
510525,21.03
510526,21.08
510528,21.21
510529,21.35
510531,21.52
510601,21.48
510604,21.24
510605,21.33
510606,21.48
510607,21.56
510608,21.49
510611,21.61
510612,21.52
510613,21.55
510614,21.84
510615,22.04
510618,22.05
510619,22.02
510620,21.91
510621,21.78
510622,21.55
510625,21.29
510626,21.30
510627,21.37
510628,21.10
510629,20.96
510702,21.10
510703,21.23
510705,21.64
510706,21.64
510709,21.73
510710,21.63
510711,21.68
510712,21.80
510713,21.98
510716,21.73
510717,21.92
510718,21.88
510719,21.84
510720,21.88
510723,22.10
510724,22.44
510725,22.32
510726,22.47
510727,22.53
510730,22.63
510731,22.40
510801,22.51
510802,22.82
510803,22.85
510806,23.01
510807,23.03
510808,22.93
510809,22.84
510810,22.79
510813,22.80
510814,22.70
510815,22.79
510816,22.87
510817,22.94
510820,22.93
510821,22.83
510822,22.75
510823,22.90
510824,22.88
510827,22.85
510828,22.90
510829,23.08
510830,23.24
510831,23.28
510904,23.28
510905,23.42
510906,23.47
510907,23.53
510910,23.62
510911,23.50
510912,23.60
510913,23.71
510914,23.69
510917,23.62
510918,23.59
510919,23.59
510920,23.57
510921,23.40
510924,23.30
510925,23.38
510926,23.40
510927,23.27
510928,23.26
511001,23.47
511002,23.64
511003,23.79
511004,23.72
511005,23.78
511006,23.77
511008,23.75
511009,23.65
511010,23.61
511011,23.70
511013,23.80
511015,23.85
511016,23.77
511017,23.69
511018,23.67
511019,23.32
511020,23.13
511022,22.75
511023,22.84
511024,23.03
511025,22.96
511026,22.81
511027,22.45
511029,22.69
511030,22.66
511031,22.94
511101,23.10
511102,22.93
511103,22.74
511105,22.82
511107,22.49
511108,22.47
511109,22.75
511110,22.89
511113,22.79
511114,22.85
511115,22.84
511116,22.82
511117,22.84
511119,22.73
511120,22.68
511121,22.64
511123,22.40
511124,22.30
511126,22.43
511127,22.66
511128,22.61
511129,22.67
511130,22.88
511201,22.94
511203,23.01
511204,23.14
511205,23.07
511206,23.34
511207,23.38
511208,23.41
511210,23.42
511211,23.30
511212,23.37
511213,23.39
511214,23.37
511215,23.36
511217,23.41
511218,23.49
511219,23.57
511220,23.57
511221,23.51
511222,23.53
511224,23.54
511226,23.44
511227,23.65
511228,23.69
511229,23.69
511231,23.77
520102,23.80
520103,23.88
520104,23.92
520105,23.94
520107,23.91
520108,23.82
520109,23.74
520110,23.86
520111,23.98
520112,24.06
520114,24.16
520115,24.06
520116,24.09
520117,24.20
520118,24.25
520119,24.33
520121,24.46
520122,24.66
520123,24.54
520124,24.56
520125,24.55
520126,24.59
520128,24.61
520129,24.57
520130,24.23
520131,24.14
520201,24.30
520202,24.41
520204,24.12
520205,24.11
520206,24.18
520207,24.11
520208,24.24
520209,24.25
520211,24.11
520213,23.92
520214,23.87
520215,23.86
520216,23.84
520218,23.74
520219,23.36
520220,23.09
520221,23.16
520223,23.36
520225,23.23
520226,23.15
520227,23.18
520228,23.29
520229,23.26
520301,23.38
520303,23.29
520304,23.68
520305,23.71
520306,23.69
520307,23.72
520308,23.77
520310,23.60
520311,23.62
520312,23.73
520313,23.75
520314,23.75
520315,23.83
520317,23.92
520318,23.87
520319,23.82
520320,23.89
520321,23.93
520322,23.94
520324,23.93
520325,23.79
520326,23.78
520327,23.99
520328,24.18
520329,24.34
520331,24.37
520401,24.18
520402,24.12
520403,24.12
520404,24.02
520405,24.00
520407,23.80
520408,23.91
520409,23.94
520410,24.11
520412,24.15
520414,23.95
520415,23.65
520416,23.58
520417,23.41
520418,23.50
520419,23.51
520421,23.69
520422,23.58
520423,23.48
520424,23.43
520425,23.54
520426,23.58
520428,23.55
520429,23.49
520430,23.32
520501,23.17
520502,23.56
520503,23.59
520505,23.66
520506,23.67
520507,23.81
520508,23.86
520509,23.84
520510,23.80
520512,23.75
520513,23.78
520514,23.68
520515,23.60
520516,23.56
520517,23.56
520519,23.61
520520,23.74
520521,23.78
520522,23.91
520523,23.89
520524,23.89
520526,23.94
520527,23.88
520528,23.84
520529,23.86
520602,23.80
520603,23.78
520604,23.95
520605,24.10
520606,24.26
520609,24.37
520610,24.23
520611,24.31
520612,24.31
520613,24.37
520616,24.30
520617,24.33
520618,24.43
520619,24.51
520620,24.59
520623,24.56
520624,24.60
520625,24.66
520626,24.75
520627,24.83
520630,24.96
520701,25.12
520702,25.06
520703,25.05
520707,24.97
520708,24.96
520709,24.86
520710,24.81
520711,24.98
520714,25.03
520715,25.16
520716,25.16
520717,25.05
520718,24.85
520721,24.95
520722,25.00
520723,25.11
520724,25.24
520725,25.16
520728,25.20
520729,25.26
520730,25.37
520731,25.40
520801,25.45
520804,25.43
520805,25.46
520806,25.44
520807,25.52
520808,25.55
520811,25.52
520812,25.31
520813,25.28
520814,25.28
520815,25.20
520818,24.94
520819,24.89
520820,24.95
520821,24.98
520822,24.99
520825,24.87
520826,24.83
520827,24.94
520828,24.97
520829,25.03
520902,25.15
520903,25.25
520904,25.24
520905,25.21
520908,25.11
520909,24.86
520910,24.69
520911,24.72
520912,24.71
520915,24.45
520916,24.53
520917,24.58
520918,24.51
520919,24.57
520922,24.59
520923,24.70
520924,24.79
520925,24.81
520926,24.73
520929,24.68
520930,24.54
521001,24.48
521002,24.52
521003,24.50
521006,24.44
521007,24.40
521008,24.58
521009,24.57
521010,24.55
521014,24.48
521015,24.06
521016,23.91
521017,24.20
521020,24.13
521021,24.07
521022,23.80
521023,23.87
521024,24.03
521027,24.09
521028,24.13
521029,24.15
521030,24.15
521031,24.52
521103,24.60
521105,24.67
521106,24.77
521107,24.78
521110,24.77
521112,24.65
521113,24.71
521114,24.75
521117,24.80
521118,25.16
521119,25.33
521120,25.28
521121,25.27
521124,25.42
521125,25.36
521126,25.52
521128,25.66
521201,25.68
521202,25.74
521203,25.71
521204,25.61
521205,25.62
521208,25.76
521209,25.93
521210,25.98
521211,25.96
521212,26.04
521215,26.04
521216,26.07
521217,26.04
521218,26.03
521219,26.15
521222,26.30
521223,26.19
521224,26.21
521226,26.25
521229,26.40
521230,26.59
521231,26.57
530102,26.54
530105,26.66
530106,26.48
530107,26.37
530108,26.33
530109,26.08
530112,25.86
530113,26.02
530114,26.08
530115,26.13
530116,26.02
530119,26.01
530120,26.14
530121,26.09
530122,26.12
530123,26.07
530126,26.02
530127,26.05
530128,26.13
530129,26.20
530130,26.38
530202,26.51
530203,26.54
530204,26.42
530205,26.15
530206,25.81
530209,25.69
530210,25.62
530211,25.64
530213,25.74
530216,25.65
530217,25.50
530218,25.48
530219,25.57
530220,25.63
530224,25.75
530225,25.91
530226,25.95
530227,25.90
530302,25.93
530303,26.00
530304,25.78
530305,25.79
530306,25.84
530309,25.83
530310,25.91
530311,26.12
530312,26.13
530313,26.18
530316,26.22
530317,26.33
530318,26.24
530319,26.22
530320,26.18
530323,26.02
530324,26.17
530325,26.10
530326,25.95
530327,25.99
530330,25.61
530331,25.29
530401,25.25
530402,25.23
530406,24.61
530407,24.71
530408,24.93
530409,24.88
530410,24.82
530413,24.77
530414,24.86
530415,24.96
530416,24.91
530417,24.62
530420,24.73
530421,24.67
530422,24.46
530423,24.19
530424,24.20
530427,24.34
530428,24.52
530429,24.68
530430,24.62
530501,24.73
530504,25.00
530505,25.03
530506,25.00
530507,24.90
530508,24.96
530511,24.91
530512,24.74
530513,24.73
530514,24.85
530515,24.84
530518,24.75
530519,24.70
530520,24.93
530521,25.06
530522,25.03
530525,24.99
530526,24.87
530527,24.64
530528,24.46
530529,24.54
530601,24.15
530602,24.22
530603,24.18
530604,24.03
530605,24.09
530608,24.01
530609,23.60
530610,23.54
530611,23.75
530612,23.82
530615,23.62
530616,23.55
530617,23.85
530618,23.84
530619,23.84
530622,23.96
530623,24.12
530624,24.09
530625,24.19
530626,24.21
530629,24.14
530630,24.14
530701,24.24
530702,24.31
530703,24.36
530706,24.38
530707,24.51
530708,24.50
530709,24.43
530710,24.41
530713,24.17
530714,24.08
530715,24.15
530716,24.18
530717,24.35
530720,24.22
530721,24.16
530722,24.19
530723,24.23
530724,24.23
530727,24.07
530728,24.11
530729,24.26
530730,24.49
530731,24.75
530803,24.84
530804,24.78
530805,24.68
530806,24.80
530807,24.78
530810,24.75
530811,24.72
530812,24.78
530813,24.73
530814,24.62
530817,24.56
530818,24.46
530819,24.31
530820,24.29
530821,24.35
530824,24.09
530825,23.93
530826,23.86
530827,23.79
530828,23.74
530831,23.32
530901,23.42
530902,23.56
530903,23.51
530904,23.57
530908,23.61
530909,23.65
530910,23.41
530911,23.14
530914,22.71
530915,22.90
530916,23.01
530917,23.07
530918,22.95
530921,22.88
530922,23.20
530923,23.23
530924,23.24
530925,23.30
530928,23.45
530929,23.49
530930,23.35
531001,23.49
531002,23.59
531005,23.48
531006,23.39
531007,23.58
531008,23.62
531009,23.66
531013,23.57
531014,23.68
531015,23.95
531016,24.14
531019,24.16
531020,24.17
531021,24.19
531022,24.30
531023,24.35
531026,24.31
531027,24.26
531028,24.29
531029,24.58
531030,24.54
531102,24.66
531104,24.51
531105,24.64
531106,24.61
531109,24.66
531110,24.37
531112,24.46
531113,24.54
531116,24.38
531117,24.25
531118,24.29
531119,24.40
531120,24.44
531123,24.36
531124,24.50
531125,24.52
531127,24.66
531130,24.76
531201,24.78
531202,24.95
531203,24.97
531204,24.98
531207,24.95
531208,24.87
531209,24.84
531210,24.78
531211,24.76
531214,24.69
531215,24.71
531216,24.96
531217,24.94
531218,24.99
531221,24.95
531222,24.76
531223,24.69
531224,24.80
531228,24.71
531229,24.55
531230,24.76
531231,24.81
540104,24.95
540105,25.10
540106,25.14
540107,25.06
540108,24.93
540111,24.80
540112,24.93
540113,25.07
540114,25.19
540115,25.43
540118,25.43
540119,25.68
540120,25.75
540121,25.79
540122,25.85
540125,25.93
540126,26.09
540127,26.01
540128,26.02
540129,26.08
540201,25.99
540202,25.92
540203,26.01
540204,26.20
540205,26.30
540208,26.23
540209,26.17
540210,26.14
540211,26.06
540212,26.12
540215,26.04
540216,25.81
540217,25.86
540218,25.96
540219,25.92
540223,25.83
540224,25.83
540225,25.91
540226,26.15
540301,26.25
540302,26.32
540303,26.32
540304,26.41
540305,26.52
540308,26.45
540309,26.51
540310,26.57
540311,26.69
540312,26.69
540315,26.57
540316,26.56
540317,26.62
540318,26.73
540319,26.81
540322,26.79
540323,26.60
540324,26.47
540325,26.42
540326,26.56
540329,26.66
540330,26.69
540331,26.94
540401,27.17
540402,27.21
540405,27.26
540406,27.01
540407,27.11
540408,27.38
540409,27.58
540412,27.57
540413,27.64
540414,27.85
540415,27.94
540419,27.76
540420,27.75
540421,27.64
540422,27.68
540423,27.78
540426,27.88
540427,27.76
540428,27.76
540429,28.18
540430,28.26
540503,28.21
540504,28.28
540505,28.29
540506,28.51
540507,28.65
540510,28.62
540511,28.49
540512,28.72
540513,28.56
540514,28.80
540517,28.84
540518,28.85
540519,28.72
540520,28.82
540521,28.99
540524,29.00
540525,28.93
540526,29.17
540527,29.05
540528,29.19
540601,29.19
540602,29.16
540603,29.15
540604,29.10
540607,28.99
540608,28.34
540609,28.15
