% analcatdata    A collection of data sets used in the book "Analyzing Categorical Data,"
%                by Jeffrey S. Simonoff, Springer-Verlag, New York, 2003. The submission
%                consists of a zip file containing two versions of each of 84 data sets, 
%                plus this README file. Each data set is given in comma-delimited ASCII
%                (.csv) form, and Microsoft Excel (.xls) form.
% 
% NOTICE: These data sets may be used freely for scientific, educational and/or
%         noncommercial purposes, provided suitable acknowledgment is given (by citing
%         the above-named reference).
% 
% Further details concerning the book, including information on statistical software
% (including sample S-PLUS/R and SAS code), are available at the web site
% 
%             http://www.stern.nyu.edu/~jsimonof/AnalCatData
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%
%
% Note: Quotes, Single-Quotes and Backslashes were removed, Blanks replaced
%       with Underscores
%

@relation analcatdata-supreme

@attribute Actions_taken REAL
@attribute Liberal REAL
@attribute Unconstitutional REAL
@attribute Precedent_alteration REAL
@attribute Unanimous REAL
@attribute Year_of_decision REAL
@attribute Lower_court_disagreement REAL
@attribute Log_exposure REAL

@data
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,1.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,1.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,1.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,1.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,0.00,1.00,0.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1973.00,1.00,2.30
0.00,1.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,1.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,1.00,1.00,0.00,1.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
1.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1973.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
1.00,0.00,0.00,1.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,1.00,0.00,1.00,1974.00,1.00,2.30
0.00,1.00,1.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,1.00,2.30
0.00,1.00,1.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,1.00,2.30
1.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
3.00,1.00,0.00,0.00,0.00,1974.00,0.00,1.79
0.00,1.00,1.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
1.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,1.00,2.30
0.00,1.00,1.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,1.00,0.00,1.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,1.00,0.00,0.00,1974.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1974.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1974.00,1.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
2.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
2.00,0.00,0.00,0.00,0.00,1975.00,0.00,0.69
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
1.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,1.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,1.00,2.30
0.00,1.00,1.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,1.00,2.30
3.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1975.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,1.00,2.30
0.00,1.00,1.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
3.00,0.00,0.00,0.00,0.00,1975.00,0.00,0.69
0.00,1.00,1.00,0.00,0.00,1975.00,1.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,0.00,2.30
3.00,0.00,0.00,0.00,0.00,1975.00,1.00,1.39
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,1.00,1.00,0.00,1975.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1975.00,1.00,2.30
3.00,1.00,0.00,0.00,0.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1975.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,1.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,1.00,1.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,1.00,2.30
0.00,1.00,1.00,0.00,0.00,1976.00,1.00,2.30
0.00,1.00,0.00,1.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,1.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,1.00,1.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,1.00,1.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,1.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
1.00,1.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,1.00,0.00,0.00,1.00,1976.00,1.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
0.00,0.00,0.00,0.00,0.00,1976.00,0.00,2.30
