"year","gq","gqtypeg","farm","ownershg","value","rent","ftotinc","nfams","ncouples","nmothers","nfathers","momloc","stepmom","momrule","poploc","steppop","poprule","sploc","sprule","famsize","nchild","nchlt5","famunit","eldch","yngch","nsibs","relateg","age","sex","raceg","marst","chborn","bplg","school","educrec","schltype","empstatg","labforce","occ1950","occscore","sei","ind1950","classwkg","wkswork2","hrswork2","yrlastwk","workedyr","inctot","incwage","incbus","incfarm","incss","incwelfr","incother","poverty","migrat5g","migplac5","movedin","vetstat","tranwork"
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,9950,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,15,1,0,Spouse,24,Female,White,Married_spouse_present,1_child,California,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Stenographers_typists_and_secretaries,22,61,Misc_chemicals_and_allied_products,Works_for_wages_salary,?,?,Worked_2_yrs_prior,No,0,0,0,0,0,0,0,267,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,16350,2,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,19,Female,Japanese,Never_married_single,No_children,Nebraska,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Waiters_and_waitresses,11,16,Educational_services,Works_for_wages_salary,1-13_weeks,?,Worked_previous_yr,Yes,150,150,0,0,0,0,0,425,Same_state_countydifferent_house,?,3,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),13750,0,11850,1,1,1,1,0,0,0,0,0,0,1,1,11,9,2,1,15,0,0,Spouse,34,Female,White,Married_spouse_present,10_children,California,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Service_workers_except_private_household_(nec),11,11,Hotels_and_lodging_places,Works_for_wages_salary,1-13_weeks,35-39_hours,?,Yes,2950,850,0,0,0,2050,0,167,Same_house,?,5,?,Passenger
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,9350,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,6,3,0,Head_Householder,47,Male,White,Married_spouse_present,?,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Plumbers_and_pipe_fitters,32,34,Crude_petroleum_and_natural_gas_extraction,Works_for_wages_salary,48-49_weeks,40_hours,?,Yes,9350,9350,0,0,0,0,0,251,Same_house,?,5,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,14150,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,19,19,0,Head_Householder,66,Male,White,Married_spouse_present,?,USSR_Russia,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),41,68,Drugs_chemicals_and_allied_products,Self-employed,50-52_weeks,40_hours,?,Yes,8050,0,8050,0,0,0,0,493,Same_house,?,6,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,70,5550,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,18,12,0,Head_Householder,41,Female,White,Separated,2__children,Mexico,No_not_in_school,None_or_preschool,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),22,18,Apparel_and_accessories,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,5050,5050,0,0,0,0,0,188,Same_state_countydifferent_house,?,2,?,Bus_or_streetcar
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),50000,0,50000,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,8,Male,White,Never_married_single,?,California,Yes_in_school,Grade_1-4,Other_private_1970,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,501,Same_state_countydifferent_house,?,4,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,150,8550,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,44,Female,White,Married_spouse_present,1_child,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Waiters_and_waitresses,11,16,Eating_and_drinking__places,Works_for_wages_salary,48-49_weeks,30-34_hours,?,Yes,3050,3050,0,0,0,0,0,348,Same_state_countydifferent_house,?,1,?,Passenger
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,70,12650,1,1,1,1,2,0,1,1,0,1,0,0,9,0,0,1,99,99,6,Child,6,Female,White,Never_married_single,?,California,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,171,Same_house,?,9,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,11050,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,12,Male,White,Never_married_single,?,California,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,252,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,13350,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,52,Female,White,Married_spouse_present,4,California,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Managers_officials_and_proprietors_(nec),42,68,Educational_services,Works_for_wages_salary,40-47_weeks,15-29_hours,?,Yes,2750,2750,0,0,0,0,0,501,Same_state_countydifferent_house,?,1,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,105,11150,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,7,1,0,Head_Householder,29,Male,White,Married_spouse_present,?,Mexico,No_not_in_school,Grade_9,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),22,18,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,10050,10050,0,0,0,0,0,255,Abroad,Mexico,2,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,10450,1,0,2,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,2,Child,18,Male,Black_Negro,Never_married_single,?,California,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Service_workers_except_private_household_(nec),10,11,Hospitals,Works_for_wages_salary,1-13_weeks,?,Worked_previous_yr,Yes,350,350,0,0,0,0,0,233,Same_house,?,6,Yes,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,110,2850,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,32,Male,White,Separated,?,Illinois,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Laborers_(nec),20,8,Electrical_goods_hardware_and_plumbing_equipment,Works_for_wages_salary,27-39_weeks,40_hours,?,Yes,2850,2850,0,0,0,0,0,149,Same_state_countydifferent_house,?,1,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,200,5150,1,1,1,1,0,0,0,0,0,0,0,0,4,0,0,1,99,99,1,Sibling-in-Law,47,Male,White,Divorced,?,Pennsylvania,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,950,0,0,0,950,0,0,134,Different_state,Pennsylvania,1,Yes,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,14750,1,0,0,1,0,0,0,1,0,1,0,0,6,0,0,1,99,99,4,Child,3,Male,White,Never_married_single,?,Arizona,No_not_in_school,None_or_preschool,Not_enrolled,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,307,?,?,9,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,85,17250,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,22,Female,White,Married_spouse_present,No_children,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Barbers_beauticians_and_manicurists,19,17,Misc_personal_services,Self-employed,14-26_weeks,49-59_hours,?,Yes,6150,4050,2050,0,0,0,0,501,Same_state_countydifferent_house,?,1,?,Walked_only
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,105,13650,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,1,Female,White,Never_married_single,?,California,?,?,?,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,462,?,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,65,9050,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,27,Female,Black_Negro,Divorced,No_children,Louisiana,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),22,18,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,48-49_weeks,40_hours,?,Yes,3050,3050,0,0,0,0,0,160,Same_state_countydifferent_house,?,1,?,Bus_or_streetcar
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,11650,1,1,1,1,2,0,1,1,0,1,0,0,9,0,0,1,99,99,6,Child,3,Male,White,Never_married_single,?,California,No_not_in_school,None_or_preschool,Not_enrolled,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,158,?,?,9,?,?
97,Institution,Other_institutions,Non-Farm,?,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,87,Male,White,Married_spouse_absent,?,California,No_not_in_school,Grade_9,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,650,0,0,0,650,0,0,0,Same_state_countydifferent_house,?,3,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,75,5850,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,8,4,0,Spouse,37,Female,Black_Negro,Married_spouse_present,2__children,Oklahoma,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Practical_nurses,11,22,Hospitals,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,5850,5850,0,0,0,0,0,157,Same_state_countydifferent_house,?,4,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,110,7650,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,59,Male,White,Never_married_single,?,Iowa,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Bus_drivers,30,24,Street_railways_and_bus_lines,Works_for_wages_salary,48-49_weeks,60+_hours,?,Yes,7650,7650,0,0,0,0,0,401,Same_house,?,4,No_Service,Walked_only
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,145,8450,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,24,Female,White,Never_married_single,No_children,California,Yes_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,Professional_technical_99_kindred_workers_(nec),30,65,Educational_services,Works_for_wages_salary,40-47_weeks,?,Worked_current_yr,Yes,6450,6450,0,0,0,0,0,338,Same_state_countydifferent_house,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,14150,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,12,Female,White,Never_married_single,?,California,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,479,Same_house,?,9,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,65,2650,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,69,Female,White,Divorced,1_child,California,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Teachers_(n_e_c_),26,72,Educational_services,Works_for_wages_salary,?,?,Worked_7-10_yrs_ago,No,2650,0,0,0,1450,1150,0,151,Same_state_countydifferent_house,?,4,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,22350,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,12,Female,White,Never_married_single,?,California,Yes_in_school,Grade_5-8,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,407,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,105,1950,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,26,Male,White,Married_spouse_present,?,Colorado,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Truck_and_tractor_drivers,25,15,Trucking_service,Works_for_wages_salary,?,35-39_hours,?,No,1750,0,0,0,0,0,1750,79,Different_state,Colorado,2,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,115,6050,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,45,Male,White,Divorced,?,Utah,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Sports_instructors_and_officials,29,64,Misc_entertainment_and_recreation_services,Works_for_wages_salary,50-52_weeks,41-48_hours,?,Yes,6050,6050,0,0,0,0,0,317,Same_state_countydifferent_house,?,2,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,15750,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,45,Female,White,Married_spouse_present,1_child,Oklahoma,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,Bookkeepers,22,51,Engineering_and_architectural_services,Works_for_wages_salary,48-49_weeks,40_hours,?,Yes,6850,6850,0,0,0,0,0,501,Same_state_countydifferent_house,?,1,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42500,0,12150,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,2,1,0,Head_Householder,35,Male,White,Married_spouse_present,?,Ohio,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Electrical_machinery_equipment_and_supplies,Works_for_wages_salary,50-52_weeks,41-48_hours,?,Yes,12050,11850,0,0,0,0,150,327,Same_state_countydifferent_house,?,1,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),22500,0,14150,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,5,Female,White,Never_married_single,?,California,Yes_in_school,None_or_preschool,Other_private_1970,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,380,Same_state_countydifferent_house,?,4,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),11250,0,8550,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,49,Female,White,Divorced,2__children,Mexico,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),25,44,Insurance,Works_for_wages_salary,40-47_weeks,?,Worked_previous_yr,Yes,8550,2450,0,0,0,0,6050,448,Same_house,?,6,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,10050,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,Child,8,Female,White,Never_married_single,?,England,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,166,Abroad,England,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,11750,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,7,7,0,Spouse,32,Female,White,Married_spouse_present,1_child,England,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Clerical_and_kindred_workers_(n_e_c_),24,44,Insurance,Works_for_wages_salary,?,?,Worked_7-10_yrs_ago,No,0,0,0,0,0,0,0,398,Same_house,?,5,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,14250,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,Head_Householder,23,Male,White,Separated,?,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Policemen_and_detectives,32,39,Local_public_administration,Works_for_wages_salary,50-52_weeks,41-48_hours,?,Yes,11050,11050,0,0,0,0,0,501,Same_state_countydifferent_house,?,1,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,10350,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,57,Female,White,Married_spouse_present,2__children,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Stenographers_typists_and_secretaries,22,61,Welfare_and_religious_services,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,3450,3450,0,0,0,0,0,421,Same_house,?,5,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999,0,10150,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,52,Male,White,Married_spouse_present,?,France,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Housekeepers_and_stewards_except_private_household,18,31,Misc_entertainment_and_recreation_services,Works_for_wages_salary,48-49_weeks,41-48_hours,?,Yes,10150,7050,3050,0,0,0,0,413,Same_state_countydifferent_house,?,1,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,18250,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,Child,10,Female,White,Never_married_single,?,Ohio,Yes_in_school,Grade_1-4,Public_school,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,302,Same_state_countydifferent_house,?,4,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,85,7050,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,11,11,0,Head_Householder,55,Male,White,Married_spouse_absent,?,Alabama,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Welders_and_flame_cutters,30,24,Fabricated_steel_products,Works_for_wages_salary,50-52_weeks,41-48_hours,?,Yes,7050,7050,0,0,0,0,0,279,Same_state_countydifferent_house,?,1,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),30000,0,14450,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,15,0,Head_Householder,54,Male,Japanese,Married_spouse_present,?,California,No_not_in_school,Grade_9,Not_enrolled,Employed,Yes_in_labor_force,Painters_except_construction_or_maintenance,25,18,Furniture_and_house_furnishings_stores,Works_for_wages_salary,50-52_weeks,40_hours,?,Yes,9150,8650,0,0,0,0,450,376,Same_house,?,5,Yes,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,65,6250,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,0,Female,White,Never_married_single,?,California,?,?,?,?,?,?,0,0,?,?,?,?,?,?,999999,999999,999999,999999,99999,99999,99999,168,?,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,125,8050,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,51,Female,White,Married_spouse_present,1_child,New_York,No_not_in_school,Grade_9,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,Laundry_and_dry_cleaning_Operatives,17,15,Apparel_and_accessories,Works_for_wages_salary,?,?,Worked_7-10_yrs_ago,No,0,0,0,0,0,0,0,328,Same_state_different_county,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,295,1050,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,99,99,0,Other_non-relatives,77,Female,White,Widowed,2__children,California,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,1250,0,0,0,1250,0,0,71,Moved_place_not_reported,?,1,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,37,Male,Black_Negro,Never_married_single,?,Texas,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Worked_more_than_10_yrs_ago,No,0,0,0,0,0,0,0,1,Same_state_countydifferent_house,?,2,No_Service,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,80,7550,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,48,48,0,Head_Householder,73,Female,White,Widowed,2__children,Iowa,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,Private_household_workers_(nec),6,7,Private_households,Works_for_wages_salary,14-26_weeks,40_hours,?,Yes,1450,550,0,0,650,0,250,340,Same_house,?,5,?,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,95,3150,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,14,Female,Black_Negro,Never_married_single,No_children,Oklahoma,No_not_in_school,Grade_1-4,Not_enrolled,Employed,Yes_in_labor_force,Operative_and_kindred_workers_(nec),23,18,Motor_vehicles_and_motor_vehicle_equipment,Works_for_wages_salary,?,?,Worked_current_yr,No,1550,0,0,0,0,1550,0,125,Same_state_countydifferent_house,?,2,?,?
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,168,8550,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,31,Male,White,Never_married_single,?,California,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,Craftsmen_and_kindred_workers_(nec),29,32,Misc_fabricated_textile_products,Works_for_wages_salary,50-52_weeks,41-48_hours,?,Yes,8550,8550,0,0,0,0,0,448,Same_state_countydifferent_house,?,4,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,125,6450,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,11,11,0,Head_Householder,33,Male,White,Married_spouse_present,?,Texas,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,Testing-technicians,31,53,Photographic_equipment_and_supplies,Works_for_wages_salary,14-26_weeks,40_hours,?,Yes,2650,2250,0,0,0,350,0,218,Same_state_countydifferent_house,?,2,No_Service,Driver
97,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999,65,4050,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,30,Female,White,Married_spouse_present,4,Abroad_(unknown)_or_at_sea,No_not_in_school,Grade_1-4,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,?,0,0,?,?,?,?,Never_worked,No,0,0,0,0,0,0,0,165,Abroad,Mexico,1,?,?
