ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,37651,30799,118219,118220,118221,117885,117886,117887,117888
1,6670,4468,117961,118413,119968,118321,117906,290919,118322
1,34817,34611,117961,118327,118320,118784,121873,290919,118786
1,25993,16098,117961,118327,120171,120647,240979,118398,120649
1,74099,1999,118084,118085,117920,118568,123239,19721,118570
1,42085,3332,117961,118343,121747,118685,120316,308574,118687
1,25274,25276,117961,118343,121747,118321,117906,290919,118322
1,27348,4704,117961,118300,120026,119433,133686,118424,119435
1,1969,44917,117961,117962,118450,119192,119193,119184,119194
1,20332,7011,117961,118327,120685,118784,117906,290919,118786
1,43302,17640,117961,118052,118706,118318,168365,118205,118319
1,80741,120822,119596,119597,120823,120647,311441,118398,120649
1,17278,200077,118725,118726,119076,118834,140820,118424,118836
1,37567,7475,91261,118026,118202,118321,117906,290919,118322
0,77325,16756,119062,130600,139677,118321,290919,290919,118322
1,39262,59394,91261,118026,118317,117905,117906,290919,117908
0,72201,95479,117961,118327,118492,132692,226262,270488,132694
1,20364,125466,117902,117903,120171,120990,262257,118398,120992
1,4673,770,117961,118300,120722,121594,127596,4673,121596
1,20289,12919,118120,118121,124051,179731,139615,117887,117973
1,15714,46472,117961,119256,119257,117946,118806,292795,117948
1,79121,281951,118290,118291,119837,118422,160318,118424,118425
1,34730,7651,117961,118386,118746,118321,117906,290919,118322
1,79121,4931,118290,118291,120026,118422,243787,118424,118425
1,20222,38902,118256,118257,117945,117946,119235,292795,117948
1,31369,23225,117961,118300,119984,120647,311441,118398,120649
1,41813,49961,117961,118225,118403,117905,117906,290919,117908
1,75078,77533,118315,118463,119214,118777,279443,308574,118779
1,20298,46788,117929,117940,117920,118568,163031,19721,118570
1,79121,151831,118163,119075,119076,118834,126546,118424,118836
1,42085,17578,117961,117962,120677,120812,126079,118638,120814
1,34074,221,117961,118413,120370,118321,150358,290919,118322
1,18688,4498,117890,118102,117878,134118,211100,119788,134120
1,6689,7285,117961,118225,118403,118054,158055,117887,118055
1,41569,70078,91261,118026,118202,117905,117906,290919,117908
1,23921,798,118752,119070,119121,117946,124151,292795,117948
1,706,54684,117961,117962,118910,118685,137802,308574,118687
1,73575,83934,138798,138799,120539,118641,306399,118643,118644
1,39695,50296,117882,117883,117884,117879,117886,19721,117880
1,73815,59749,118315,118316,118464,136701,162182,124487,136702
1,74550,141,117961,118225,122273,120773,118959,118960,120774
1,79092,52735,117961,118052,120356,122067,127906,118424,122069
1,6977,52108,117961,118343,119993,118321,117906,290919,118322
1,28315,15376,118256,118257,117945,122927,126366,118131,122929
1,27082,17218,117961,118300,118395,123067,269406,118398,123068
1,27356,49381,118573,118574,117945,259173,127423,292795,118943
1,34287,17669,117961,118300,118514,118321,240983,290919,118322
1,38480,10383,118192,118193,117895,118194,118195,117887,118196
1,45412,49798,117975,117976,118246,118568,174308,19721,118570
1,16443,84718,117961,118225,121716,120611,221283,249618,120613
1,80890,17270,117961,118300,128830,118826,150790,118424,118828
1,41758,28251,118315,118316,140453,120628,278014,118131,120629
1,23465,3104,117961,118343,123476,118054,118054,117887,118055
1,38704,58707,117916,118011,117884,117885,117913,117887,117888
1,80637,14889,117961,118300,118437,120773,123107,118960,120774
1,33054,20126,117961,117962,120677,120357,120678,118424,120359
1,15720,15645,117961,118052,122392,128903,160695,292795,128905
1,41378,2260,117961,118343,119598,120497,133686,118424,120499
1,81402,4620,117961,118300,119181,117905,117906,290919,117908
0,39883,7284,91261,118026,118202,118321,117906,290919,118322
1,40867,87910,91261,118026,119279,120952,126309,118453,120954
1,79121,5278,118887,118888,118979,120006,303717,118424,120008
1,42085,8229,117961,118300,28618,119351,149246,3130,119353
1,33642,25475,118717,118718,117895,118568,281735,19721,118570
1,39333,205,117961,118386,118746,118784,147114,290919,118786
1,37260,5202,118290,118291,124668,120789,209876,118424,120791
1,42595,5409,117961,118343,119993,117905,240983,290919,117908
1,79296,51757,117961,119256,119257,126684,121024,292795,126685
1,76565,8229,120342,120343,118631,118321,125684,290919,118322
1,23497,3918,117961,118343,118660,119433,133686,118424,119435
1,972,17227,117961,118343,118979,118826,158101,118424,118828
1,39915,7284,91261,118026,118202,118321,117906,290919,118322
1,19980,5730,117961,118446,119598,120578,137493,118762,120580
1,27082,28590,117961,118327,120685,307024,256202,118331,118332
0,93618,3966,117961,118343,122012,117905,240983,290919,117908
1,35066,7389,117961,118386,118746,118451,152307,118453,118454
1,15715,46616,118256,118257,117945,280788,130913,292795,119082
1,34924,15918,117961,118327,118320,118685,120316,308574,118687
1,25231,5022,118887,118888,118631,118912,309291,118424,118914
1,39262,28275,118315,118463,123089,118278,128796,290919,118279
1,74995,1146,117961,118225,120663,117905,117906,290919,117908
1,22679,1412,117902,118041,119181,120952,122352,118453,120954
1,34430,5524,117961,118343,118514,118784,121556,290919,118786
1,31441,51301,118290,118291,121108,118293,118294,118295,118296
1,42208,858,117961,118327,118529,123670,305057,121916,123672
0,20897,6748,117961,117969,6725,119997,278014,118131,119998
1,28149,74910,91261,118026,118317,119962,168365,118205,119964
1,31441,4272,117961,118343,120666,123045,123107,120518,123047
1,34808,3287,118752,119070,118042,118043,118043,270488,118046
1,27264,8785,117961,117962,118910,118685,126297,308574,118687
1,33151,53150,117902,117903,128935,120990,120991,118398,120992
1,15030,7344,117961,118225,120663,138019,153236,120518,138021
0,25993,5697,117961,118386,118692,118784,117906,290919,118786
1,43629,45964,117961,118386,118896,125793,125794,118643,125795
1,74346,7624,117961,118052,119742,117905,117906,290919,117908
1,73056,19702,118269,118270,117878,117879,117879,19721,117880
1,75834,2931,117961,118343,118700,117905,117906,290919,117908
1,42085,52856,117961,118052,121949,118207,174445,270488,118209
1,74488,7539,117961,118343,119987,117905,117906,290919,117908
1,43757,46104,117961,118327,120559,120560,304465,118643,120562
1,51369,5369,117961,118413,122007,117905,117906,290919,117908
1,5173,5234,117961,118343,118660,119433,133686,118424,119435
1,43693,2069,118349,118350,117878,119192,186208,119184,119194
1,75463,95428,91261,118026,118202,117905,117906,290919,117908
1,28149,3221,117887,119256,121961,118980,272556,118295,118982
1,78530,1215,117961,118327,120171,118054,126488,117887,118055
1,25287,7411,117961,118386,118746,118451,130134,118453,118454
1,917,4551,117961,118343,118833,118422,300136,118424,118425
1,40729,744,117961,118300,119181,118777,279443,308574,118779
1,40685,1398,117961,118300,118437,118321,117906,290919,118322
1,278393,2395,117961,118300,123055,118728,301534,118295,118730
1,34924,6727,117961,117969,6725,125687,259130,6725,125689
1,278393,139354,120342,120343,119076,119077,309291,118372,119079
1,70805,15504,117961,118386,123656,118321,240983,290919,118322
1,43170,71171,117961,118386,123844,118321,117906,290919,118322
1,75078,13851,117961,118386,118522,307024,306404,118331,118332
1,25829,7807,117961,118327,118518,120097,146705,270488,120099
1,79969,4202,117961,118052,118706,307024,306404,118331,118332
1,39883,5269,119596,119597,120356,122067,205243,118424,122069
1,15064,85475,117961,118300,120410,118054,120238,117887,118055
0,74902,54618,117961,118052,118992,118321,117906,290919,118322
1,26398,50120,91261,118026,119507,117905,117906,290919,117908
1,100935,3881,117961,118343,118514,118321,117906,290919,118322
0,34954,6108,117961,118386,118404,118784,121556,290919,118786
1,20299,26345,117929,117930,117920,124313,131967,120134,124315
1,7543,7615,117961,118300,120059,121469,128942,118424,121471
1,23096,4642,117961,118225,120551,118685,279443,308574,118687
1,25993,4712,117961,118343,118395,123067,233714,118398,123068
1,33248,4865,117961,118343,121710,118422,300136,118424,118425
1,35498,18040,117961,118300,118783,118784,240983,290919,118786
1,917,7615,117961,118300,120059,121469,128942,118424,121471
1,22682,7510,117961,118446,118684,118784,118785,290919,118786
1,17226,52394,117961,118300,118458,119928,310608,118331,119929
1,22682,2582,117961,118343,121710,307024,133833,118331,118332
1,116988,79825,118090,118091,117941,117879,117886,19721,117880
1,23970,46526,117961,118300,119984,118396,269406,118398,118399
1,85330,46476,117902,117903,117904,117905,117906,290919,117908
1,33111,3224,117961,118225,120551,126184,147097,118762,126186
1,23459,5002,117961,118343,118292,120344,310997,118424,120346
1,278393,2260,117961,118343,119598,120497,223125,118424,120499
1,35625,310697,117961,118343,118856,118321,117906,290919,118322
1,97004,5540,117961,118300,123472,118321,117906,290919,118322
1,28322,16850,117961,118225,119092,119093,131097,119095,119096
1,15356,28890,117961,118327,118529,122060,224977,290919,122062
1,75834,7761,118752,119070,119121,118274,118806,292795,118276
1,78563,4098,117961,118343,118292,120006,310997,118424,120008
1,25993,6378,118114,118115,117920,118568,281735,19721,118570
1,39334,3608,117961,118052,120671,120418,232183,249618,120419
1,29304,50597,117975,117976,117920,124313,133508,120134,124315
1,80580,123313,118169,118170,118171,117946,135255,292795,117948
1,23127,16668,117961,118343,118514,118777,279443,308574,118779
1,4675,3262,117961,118343,123125,118054,295130,117887,118055
1,4675,2983,117961,118343,118700,118321,118448,290919,118322
1,278393,16971,117961,118300,119993,118321,240983,290919,118322
0,73154,5214,119134,119135,124668,118293,118302,118295,118296
1,20208,2299,117961,117962,119223,123045,123107,120518,123047
1,39332,56199,117961,118052,118881,118321,117906,290919,118322
1,25098,59312,118550,118551,118378,118054,132841,117887,118055
1,44827,14928,117961,118446,120317,118321,117906,290919,118322
1,4675,1915,117961,118300,119181,118321,118448,290919,118322
1,278393,22853,117961,118386,118896,119849,182753,118638,119851
1,43324,4590,117961,118343,118395,123067,269406,118398,123068
1,16639,5115,117961,118300,118631,119928,219829,118331,119929
1,43338,6997,117961,118343,149210,117905,240983,290919,117908
1,80537,5739,117961,118446,118684,127108,127109,118667,127110
1,78972,24926,91261,118026,118229,273308,120072,249618,118232
1,38707,64387,117929,117930,117884,117885,117913,117887,117888
1,25192,810,117961,118300,123719,118321,240983,290919,118322
1,33642,60003,119615,119616,117895,118568,281735,19721,118570
1,33324,7076,117961,118225,120041,122849,120324,119095,122850
1,35407,771,117961,118300,120722,118321,117906,290919,118322
1,31983,46646,119280,119281,118623,126684,130913,292795,126685
1,73442,5244,117961,118343,119598,117905,117906,290919,117908
1,99140,50952,117961,118327,118929,117905,117906,290919,117908
1,30839,5085,117961,118300,118395,123067,300044,118398,123068
1,39393,49423,117961,118052,123144,118396,269406,118398,118399
1,34832,3667,118441,118442,118378,119192,300603,119184,119194
1,29621,18040,117961,118300,118783,118784,240983,290919,118786
1,42487,16065,117961,118225,120551,118536,132799,308574,118539
1,80351,7081,117961,118225,119924,118685,120316,308574,118687
1,77321,311696,117902,117903,118507,118863,142453,118398,118865
1,19998,3108,117961,118225,124449,120313,230838,118424,120315
1,39332,27214,117961,118386,118692,118321,117906,290919,118322
1,6688,5456,117961,118225,118403,118321,118448,290919,118322
1,74302,2202,117916,118011,117920,118568,125937,19721,118570
1,37651,56763,118219,118220,117884,117879,117897,19721,117880
1,33054,5262,119596,119597,124133,120344,282594,118424,120346
1,13878,46805,117929,117930,117920,118568,281735,19721,118570
1,39339,7495,117961,118343,118856,117905,117906,290919,117908
1,23994,2710,118290,118291,120823,118890,189881,118398,118892
1,39332,3967,117961,118052,118706,118321,117906,290919,118322
1,23181,4118,117876,117877,117878,117879,117879,19721,117880
1,36267,99669,117961,118446,118701,118702,132595,118704,118705
1,20364,119074,118163,119075,119076,118834,311236,118424,118836
1,19946,19622,117961,118225,118403,118321,117906,290919,118322
1,3129,46,119920,119921,185576,118321,117906,290919,118322
1,46048,2270,117961,118413,277693,118777,279443,308574,118779
1,36350,19286,122880,122974,121716,120611,136293,249618,120613
1,915,3120,117961,118300,120312,118054,137017,117887,118055
1,6977,2931,117961,118343,118700,118784,117906,290919,118786
1,78865,2819,117961,118300,120410,118784,118785,290919,118786
1,37624,1012,117961,118225,119924,117905,117906,290919,117908
1,34302,16133,5110,117954,122672,127389,127390,19721,127391
1,20272,9378,117910,117911,117884,117885,117913,117887,117888
0,23842,54618,117961,118052,118992,118321,117906,290919,118322
1,34346,33266,216705,119256,129526,119849,160290,118638,119851
1,79948,53081,117961,118343,119598,119433,133686,118424,119435
1,80871,4219,117961,118300,120312,120313,157234,118424,120315
1,27323,1373,117943,117944,117945,118274,192835,292795,118276
1,14846,20432,117890,117891,117878,117879,117879,19721,117880
1,26913,2286,117902,117903,277693,120773,118959,118960,120774
1,36967,15385,117902,118041,117945,259173,130913,292795,118943
1,977,30527,117961,118225,124449,119849,193662,118638,119851
1,15714,78444,118555,118178,121023,259173,121024,292795,118943
1,20816,55941,117961,118327,122109,117905,117906,290919,117908
1,79092,15006,117961,118327,120559,120773,123107,118960,120774
1,75834,5030,117961,118343,120126,120497,223125,118424,120499
1,35752,69326,91261,118026,123656,118321,117906,290919,118322
1,6977,5262,119596,119597,124656,117905,117906,290919,117908
1,18418,21033,117961,118300,123749,166592,166593,118638,166594
1,45652,7586,117961,118225,118403,117905,117906,290919,117908
1,2809,2594,117961,118300,123472,118259,118260,290919,118261
1,17226,17218,117961,118300,118395,123067,269406,118398,123068
1,18418,17261,117961,118343,118833,118054,120514,117887,118055
1,79299,15612,117902,118041,118556,280788,280788,292795,119082
1,17249,4871,117961,118300,125872,120006,159698,118424,120008
1,23867,770,117961,118300,119181,128230,302830,4673,128231
1,20364,5240,118887,118888,127284,118912,309291,118424,118914
1,37576,15683,117961,118300,118957,118321,117906,290919,118322
1,36386,21556,118006,118007,117941,117899,117897,19721,117900
1,25328,110900,119134,119135,123173,117896,173667,117887,117898
1,42093,4175,117961,118343,119598,120789,133686,118424,120791
1,76592,6453,125714,125715,118910,118321,117906,290919,118322
1,72345,59748,117961,118386,121961,118784,117906,290919,118786
1,972,5001,117961,118343,123476,118980,301534,118295,118982
1,4675,743,117961,118343,120722,118784,117906,290919,118786
1,40012,13577,117961,117962,117963,118811,286597,19793,118813
1,25993,5114,117961,118300,119890,118422,300136,118424,118425
1,39229,5659,117961,118300,124725,117905,117906,290919,117908
1,79092,4145,117961,118300,120026,118834,223125,118424,118836
1,45337,7683,117887,118178,117945,259173,201292,292795,118943
1,15022,28163,118315,118316,120361,118784,162214,290919,118786
1,74506,3973,118887,118888,118631,120789,309694,118424,120791
1,23820,15967,117961,118300,124942,118321,240983,290919,118322
