"Date","Address","Species","Block","Street","Trap","AddressNumberAndStreet","Latitude","Longitude","AddressAccuracy","NumMosquitos","WnvPresent"
2007-08-07,"6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX PIPIENS/RESTUANS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,6,0
2007-08-07,"6000 North Avondale Avenue, Chicago, IL 60631, USA","CULEX PIPIENS",60," N AVONDALE AVE","T006","6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,17,0
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,29,0
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,40,0
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX RESTUANS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,0
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,50,1
2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA","CULEX PIPIENS",70," N MOSELL AVE","T008","7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,20,1
2007-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,26,0
2007-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA","CULEX PIPIENS",61," N LEMONT AVE","T012","6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,23,0
2007-08-07,"2700 South Western Avenue, Chicago, IL 60608, USA","CULEX PIPIENS",27," S WESTERN AVE","T034","2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9,1,0
2007-08-07,"6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX PIPIENS/RESTUANS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,15,0
2007-08-07,"6800 West Belden Avenue, Chicago, IL 60707, USA","CULEX PIPIENS",68," W BELDEN AVE","T037","6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,8,0
2007-08-07,"3000 West 18th Street, Chicago, IL 60608, USA","CULEX PIPIENS",30," W 18TH ST","T043","3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,4,0
2007-08-07,"1000 West 95th Street, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",10," W 95TH ST","T085","1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,5,0
2007-08-07,"1000 West 95th Street, Chicago, IL 60643, USA","CULEX RESTUANS",10," W 95TH ST","T085","1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0
2007-08-07,"1000 South California Avenue, Chicago, IL 60612, USA","CULEX PIPIENS",10," S CALIFORNIA AVE","T088","1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9,1,0
2007-08-07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA","CULEX PIPIENS/RESTUANS",96," S HOYNE AVE","T161","9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,12,0
2007-08-07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA","CULEX PIPIENS",96," S HOYNE AVE","T161","9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,9,0
2007-08-07,"1800 West Leland Avenue, Chicago, IL 60640, USA","CULEX PIPIENS/RESTUANS",18," W LELAND AVE","T219","1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,3,0
2007-08-07,"1800 West Leland Avenue, Chicago, IL 60640, USA","CULEX PIPIENS",18," W LELAND AVE","T219","1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8,5,0
2007-08-07,"6400 West Strong Street, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",64," W STRONG ST","T014","6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,29,0
2007-08-07,"6400 West Strong Street, Chicago, IL, USA","CULEX PIPIENS",64," W STRONG ST","T014","6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,44,1
2007-08-07,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA","CULEX PIPIENS/RESTUANS",12," W GREENLEAF AVE","T018","1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,1,0
2007-08-07,"1000 North Central Park Avenue, Chicago, IL 60651, USA","CULEX PIPIENS/RESTUANS",10," N CENTRAL PARK DR","T030","1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0
2007-08-07,"2000 East 111th Street, Chicago, IL 60628, USA","CULEX PIPIENS/RESTUANS",20," E 111TH ST","T084","2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,6,0
2007-08-07,"2000 East 111th Street, Chicago, IL 60628, USA","CULEX PIPIENS",20," E 111TH ST","T084","2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,5,0
2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA","CULEX RESTUANS",33," N RUTHERFORD AVE","T144","3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0
2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA","CULEX PIPIENS",33," N RUTHERFORD AVE","T144","3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,8,0
2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA","CULEX PIPIENS/RESTUANS",11," S ARTESIAN AVE","T160","1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,19,0
2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA","CULEX RESTUANS",11," S ARTESIAN AVE","T160","1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,1,1
2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA","CULEX PIPIENS",11," S ARTESIAN AVE","T160","1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8,6,0
2007-08-07,"3300 West 104th Street, Chicago, IL 60655, USA","CULEX PIPIENS/RESTUANS",33," W 104TH ST","T095","3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,1,0
2007-08-07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA","CULEX PIPIENS/RESTUANS",30," S HOYNE AVE","T035","3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,4,0
2007-08-07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA","CULEX RESTUANS",30," S HOYNE AVE","T035","3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,1,0
2007-08-07,"4200 West 31st Street, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS",42," W 31ST ST","T036","4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,9,2,0
2007-08-07,"1700 North Pulaski Road, Chicago, IL 60639, USA","CULEX PIPIENS/RESTUANS",17," N PULASKI RD","T039","1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,18,0
2007-08-07,"1700 North Pulaski Road, Chicago, IL 60639, USA","CULEX PIPIENS",17," N PULASKI RD","T039","1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,6,0
2007-08-07,"2200 West Pershing Road, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",22," W PERSHING RD","T060","2200  W PERSHING RD, Chicago, IL",41.823065,-87.678378,8,1,0
2007-08-07,"2200 West 51st Street, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",22," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,13,0
2007-08-07,"2200 West 51st Street, Chicago, IL 60609, USA","CULEX PIPIENS",22," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,9,0
2007-08-07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,29,0
2007-08-07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX PIPIENS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,4,0
2007-08-07,"6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS",67," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,7,0
2007-08-07,"7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,4,0
2007-08-07,"7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,2,0
2007-08-07,"2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS/RESTUANS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0
2007-08-07,"5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,5,0
2007-08-07,"1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,18,0
2007-08-07,"1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,9,0
2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,39,0
2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX RESTUANS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,3,0
2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,45,0
2007-08-07,"4700 South Cornell Avenue, Chicago, IL 60615, USA","CULEX PIPIENS/RESTUANS",47," S CORNELL AVE","T075","4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,7,0
2007-08-07,"4700 South Cornell Avenue, Chicago, IL 60615, USA","CULEX PIPIENS",47," S CORNELL AVE","T075","4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,9,0
2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS/RESTUANS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0
2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX RESTUANS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0
2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0
2007-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX PIPIENS/RESTUANS",77," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0
2007-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX PIPIENS",77," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0
2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,8,0
2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX RESTUANS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,2,0
2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX PIPIENS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,7,0
2007-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,16,0
2007-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,8,1
2007-08-07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX PIPIENS/RESTUANS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,5,0
2007-08-07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX PIPIENS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,9,0
2007-08-07,"5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,21,0
2007-08-07,"6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,9,0
2007-08-07,"6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0
2007-08-07,"3700 South Pulaski Road, Chicago, IL 60623, USA","CULEX PIPIENS/RESTUANS",37," S PULASKI RD","T063","3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,4,0
2007-08-07,"East 138th Street, Riverdale, IL 60827, USA","CULEX PIPIENS/RESTUANS",82," E 138TH ST","T097","8200  E 138TH ST, Chicago, IL",41.644612,-87.604498,5,18,0
2007-08-07,"East 138th Street, Riverdale, IL 60827, USA","CULEX PIPIENS",82," E 138TH ST","T097","8200  E 138TH ST, Chicago, IL",41.644612,-87.604498,5,26,0
2007-08-07,"8900 South Muskegon Avenue, Chicago, IL 60617, USA","CULEX PIPIENS/RESTUANS",89," S MUSKEGON AVE","T099","8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,1,0
2007-08-07,"8900 South Muskegon Avenue, Chicago, IL 60617, USA","CULEX PIPIENS",89," S MUSKEGON AVE","T099","8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,4,0
2007-08-07,"9800 South Avenue G, Chicago, IL 60617, USA","CULEX PIPIENS/RESTUANS",98," S AVENUE G","T100","9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,13,0
2007-08-07,"9800 South Avenue G, Chicago, IL 60617, USA","CULEX PIPIENS",98," S AVENUE G","T100","9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8,10,0
2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S COTTAGE GROVE","T102","1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,25,0
2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA","CULEX RESTUANS",10," S COTTAGE GROVE","T102","1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0
2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S COTTAGE GROVE","T102","1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,35,0
2007-08-07,"5800 North Pulaski Road, Chicago, IL 60646, USA","CULEX PIPIENS/RESTUANS",58," N PULASKI RD","T027","5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8,11,0
2007-08-07,"5800 North Pulaski Road, Chicago, IL 60646, USA","CULEX PIPIENS",58," N PULASKI RD","T027","5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8,1,0
2007-08-07,"West 37th Place, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",81," W 37TH PL.","T157","8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0
2007-08-07,"West 37th Place, Chicago, IL, USA","CULEX RESTUANS",81," W 37TH PL.","T157","8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,30,1
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,40,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,45,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,30,1
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,49,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,44,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,37,1
2007-08-08,"South Doty Avenue, Chicago, IL, USA","CULEX PIPIENS",12," S DOTY AVE","T115","1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,2,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,32,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS/RESTUANS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,8,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,1
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
2007-08-08,"South Stony Island Avenue, Chicago, IL, USA","CULEX PIPIENS",10," S STONY ISLAND AVE","T138","1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
